order_id,customer_id,user_id,created_at,status,gross_amount,discount_amount,tax_amount,shipping_amount,total_amount,net_amount,currency,completed_at
3192,311,60,2025-05-04,completed,354.41,0.0,28.35,8.44,391.2,354.41,USD,2025-05-04 07:00:00
3193,89,653,2025-10-19,completed,431.05,33.21,31.83,7.2,436.87,397.84,USD,2025-10-21 17:00:00
3194,268,269,2025-08-12,completed,150.37,27.4,9.84,0.98,133.79,122.97,USD,2025-08-12 11:00:00
3195,83,523,2025-11-25,completed,170.21,24.17,11.68,0.38,158.1,146.04,USD,2025-11-25 03:00:00
3196,336,754,2025-04-30,completed,290.69,38.68,20.16,14.3,286.47,252.01,USD,2025-04-30 20:00:00
3197,112,338,2025-11-05,cancelled,153.54,36.52,9.36,7.11,133.49,117.02,USD,2025-11-05 21:00:00
3198,145,369,2025-02-23,pending,375.63,30.28,27.63,11.8,384.78,345.35,USD,2025-02-25 21:00:00
3199,287,501,2025-01-26,pending,164.09,0.0,13.13,3.3,180.52,164.09,USD,2025-01-26 08:00:00
3200,13,250,2025-03-24,refunded,83.07,0.0,6.65,3.56,93.28,0.0,USD,2025-03-26 22:00:00
3201,350,211,2025-06-11,completed,201.63,37.15,13.16,8.4,186.04,164.48,USD,2025-06-13 14:00:00
3202,222,484,2026-04-25,completed,47.19,5.93,3.3,13.14,57.7,41.26,USD,2026-04-26 11:00:00
3203,257,167,2025-07-20,completed,199.73,0.0,15.98,4.33,220.04,199.73,USD,2025-07-22 00:00:00
3204,372,532,2025-11-12,completed,227.2,0.09,18.17,4.93,250.21,227.11,USD,2025-11-13 14:00:00
3205,386,200,2026-02-16,completed,93.82,16.58,6.18,8.26,91.68,77.24,USD,2026-02-18 17:00:00
3206,460,75,2026-03-29,completed,221.0,0.0,17.68,0.6,239.28,221.0,USD,2026-03-29 15:00:00
3207,90,81,2025-12-21,cancelled,139.9,23.27,9.33,5.68,131.64,116.63,USD,2025-12-23 20:00:00
3208,216,208,2025-04-18,completed,90.63,9.91,6.46,8.34,95.52,80.72,USD,2025-04-19 06:00:00
3209,48,82,2026-02-07,completed,41.04,6.56,2.76,0.07,37.31,34.48,USD,2026-02-09 19:00:00
3210,132,248,2025-07-05,completed,52.44,7.49,3.6,9.57,58.12,44.95,USD,2025-07-07 22:00:00
3211,276,335,2025-12-25,completed,467.15,0.0,37.37,0.76,505.28,467.15,USD,2025-12-27 13:00:00
3212,66,197,2026-08-20,completed,135.59,17.58,9.44,10.8,138.25,118.01,USD,2026-08-22 08:00:00
3213,223,428,2025-02-14,completed,223.35,0.0,17.87,12.03,253.25,223.35,USD,2025-02-15 07:00:00
3214,468,307,2025-02-22,completed,149.44,30.77,9.49,12.58,140.74,118.67,USD,2025-02-24 02:00:00
3215,36,65,2025-06-01,completed,474.68,51.44,33.86,10.1,467.2,423.24,USD,2025-06-01 17:00:00
3216,116,268,2025-09-24,completed,91.0,9.92,6.49,8.42,95.99,81.08,USD,2025-09-24 20:00:00
3217,142,10,2025-10-18,pending,181.0,44.54,10.92,4.61,151.99,136.46,USD,2025-10-20 05:00:00
3218,456,586,2025-06-29,completed,117.18,26.2,7.28,6.37,104.63,90.98,USD,2025-07-01 06:00:00
3219,368,355,2026-07-01,completed,337.71,0.0,27.02,1.31,366.04,337.71,USD,2026-07-01 18:00:00
3220,92,480,2025-01-05,completed,221.69,0.0,17.74,10.61,250.04,221.69,USD,2025-01-07 21:00:00
3221,351,114,2025-11-27,completed,176.21,0.0,14.1,0.37,190.68,176.21,USD,2025-11-29 01:00:00
3222,10,344,2025-12-02,pending,59.23,12.64,3.73,6.2,56.52,46.59,USD,2025-12-04 23:00:00
3223,400,648,2026-04-13,completed,612.96,28.09,46.79,7.59,639.25,584.87,USD,2026-04-14 10:00:00
3224,113,161,2025-11-30,refunded,152.7,16.25,10.92,9.75,157.12,0.0,USD,2025-12-01 19:00:00
3225,356,788,2025-03-24,refunded,78.72,0.0,6.3,5.15,90.17,0.0,USD,2025-03-25 22:00:00
3226,247,337,2025-07-14,completed,41.23,1.0,3.22,6.64,50.09,40.23,USD,2025-07-14 11:00:00
3227,367,110,2025-04-15,completed,50.79,0.0,4.06,8.81,63.66,50.79,USD,2025-04-15 20:00:00
3228,175,145,2025-10-14,pending,174.98,21.64,12.27,13.85,179.46,153.34,USD,2025-10-16 21:00:00
3229,266,370,2026-07-10,pending,341.24,9.47,26.54,10.08,368.39,331.77,USD,2026-07-12 00:00:00
3230,454,762,2025-08-26,completed,211.48,0.0,16.92,3.82,232.22,211.48,USD,2025-08-27 14:00:00
3231,402,378,2025-08-10,completed,43.66,5.99,3.01,12.71,53.39,37.67,USD,2025-08-10 00:00:00
3232,273,140,2025-10-09,completed,174.71,0.0,13.98,0.83,189.52,174.71,USD,2025-10-09 02:00:00
3233,462,311,2025-04-11,completed,410.36,0.0,32.83,4.08,447.27,410.36,USD,2025-04-12 16:00:00
3234,59,687,2026-05-30,completed,132.01,0.48,10.52,1.62,143.67,131.53,USD,2026-05-30 05:00:00
3235,351,788,2026-02-08,completed,211.93,14.03,15.83,6.71,220.44,197.9,USD,2026-02-08 10:00:00
3236,313,493,2026-03-10,completed,136.51,0.0,10.92,9.55,156.98,136.51,USD,2026-03-11 17:00:00
3237,129,693,2025-08-01,refunded,245.37,0.0,19.63,7.96,272.96,0.0,USD,2025-08-03 21:00:00
3238,195,649,2025-06-20,completed,89.82,0.0,7.19,12.17,109.18,89.82,USD,2025-06-22 12:00:00
3239,203,340,2025-10-15,pending,3.01,0.0,0.24,8.51,11.76,3.01,USD,2025-10-16 09:00:00
3240,340,711,2025-05-26,completed,62.47,0.0,5.0,3.49,70.96,62.47,USD,2025-05-28 19:00:00
3241,313,61,2025-01-13,completed,119.4,0.0,9.55,8.05,137.0,119.4,USD,2025-01-14 19:00:00
3242,394,644,2026-03-17,refunded,162.09,28.42,10.69,11.03,155.39,0.0,USD,2026-03-19 19:00:00
3243,329,466,2026-06-06,completed,123.19,0.0,9.86,7.54,140.59,123.19,USD,2026-06-06 17:00:00
3244,493,472,2025-05-17,completed,121.26,0.0,9.7,6.63,137.59,121.26,USD,2025-05-18 17:00:00
3245,415,749,2026-01-16,pending,343.16,0.0,27.45,7.94,378.55,343.16,USD,2026-01-18 18:00:00
3246,289,214,2026-07-05,pending,71.89,0.0,5.75,8.22,85.86,71.89,USD,2026-07-07 22:00:00
3247,10,159,2026-03-26,refunded,175.57,27.2,11.87,4.66,164.9,0.0,USD,2026-03-28 13:00:00
3248,184,529,2026-05-21,completed,46.47,0.0,3.72,12.81,63.0,46.47,USD,2026-05-21 10:00:00
3249,64,594,2026-06-26,completed,280.55,0.0,22.44,3.12,306.11,280.55,USD,2026-06-27 20:00:00
3250,217,4,2025-06-03,completed,207.64,41.87,13.26,0.49,179.52,165.77,USD,2025-06-03 06:00:00
3251,497,400,2025-02-14,completed,605.36,12.12,47.46,11.12,651.82,593.24,USD,2025-02-15 03:00:00
3252,202,302,2026-05-02,pending,69.43,0.0,5.55,12.63,87.61,69.43,USD,2026-05-02 02:00:00
3253,409,656,2026-04-26,completed,489.56,0.0,39.16,9.64,538.36,489.56,USD,2026-04-28 06:00:00
3254,226,687,2025-04-27,completed,78.03,0.85,6.17,7.03,90.38,77.18,USD,2025-04-29 07:00:00
3255,289,112,2026-07-03,completed,131.23,31.18,8.0,14.63,122.68,100.05,USD,2026-07-03 06:00:00
3256,16,465,2025-01-16,completed,54.22,3.79,4.03,5.56,60.02,50.43,USD,2025-01-18 17:00:00
3257,344,578,2025-08-17,completed,600.31,0.0,48.02,6.09,654.42,600.31,USD,2025-08-19 12:00:00
3258,124,209,2026-08-07,completed,230.3,10.07,17.62,8.87,246.72,220.23,USD,2026-08-09 12:00:00
3259,231,747,2025-08-03,completed,232.03,0.0,18.56,6.46,257.05,232.03,USD,2025-08-04 08:00:00
3260,494,714,2026-04-08,pending,84.36,0.0,6.75,8.33,99.44,84.36,USD,2026-04-10 19:00:00
3261,112,138,2025-01-24,completed,14.9,3.64,0.9,14.5,26.66,11.26,USD,2025-01-26 22:00:00
3262,465,13,2025-10-24,completed,127.08,31.53,7.64,3.56,106.75,95.55,USD,2025-10-25 15:00:00
3263,415,463,2026-04-20,completed,108.94,0.0,8.72,2.23,119.89,108.94,USD,2026-04-21 03:00:00
3264,25,707,2026-05-27,completed,28.79,0.0,2.3,6.35,37.44,28.79,USD,2026-05-29 06:00:00
3265,185,547,2025-09-22,completed,133.73,9.13,9.97,7.56,142.13,124.6,USD,2025-09-22 03:00:00
3266,490,608,2025-02-16,completed,175.81,0.0,14.06,10.7,200.57,175.81,USD,2025-02-17 00:00:00
3267,228,576,2025-11-20,completed,241.32,0.0,19.31,14.33,274.96,241.32,USD,2025-11-20 00:00:00
3268,396,118,2026-03-25,cancelled,17.87,0.0,1.43,10.33,29.63,17.87,USD,2026-03-27 07:00:00
3269,460,54,2025-10-01,pending,57.42,0.0,4.59,14.81,76.82,57.42,USD,2025-10-01 03:00:00
3270,2,51,2026-08-04,pending,86.92,1.1,6.87,3.7,96.39,85.82,USD,2026-08-06 06:00:00
3271,366,787,2025-07-10,completed,353.26,0.0,28.26,3.13,384.65,353.26,USD,2025-07-11 16:00:00
3272,457,761,2026-05-12,completed,348.78,0.0,27.9,4.6,381.28,348.78,USD,2026-05-13 07:00:00
3273,289,668,2026-04-04,completed,221.57,17.13,16.36,11.81,232.61,204.44,USD,2026-04-05 21:00:00
3274,481,54,2025-09-20,completed,131.9,0.0,10.55,2.8,145.25,131.9,USD,2025-09-20 03:00:00
3275,350,711,2025-03-01,completed,367.86,66.82,24.08,2.94,328.06,301.04,USD,2025-03-03 10:00:00
3276,315,780,2025-07-30,completed,202.72,0.0,16.22,6.18,225.12,202.72,USD,2025-07-30 19:00:00
3277,62,628,2026-04-11,completed,354.34,41.02,25.07,4.76,343.15,313.32,USD,2026-04-13 12:00:00
3278,395,337,2026-06-26,completed,228.8,29.31,15.96,9.7,225.15,199.49,USD,2026-06-28 15:00:00
3279,428,75,2025-10-05,completed,33.47,0.36,2.65,13.35,49.11,33.11,USD,2025-10-06 15:00:00
3280,167,283,2025-06-26,pending,14.6,0.0,1.17,2.08,17.85,14.6,USD,2025-06-27 18:00:00
3281,80,164,2026-04-10,completed,121.67,10.35,8.91,8.2,128.43,111.32,USD,2026-04-12 18:00:00
3282,287,521,2026-07-24,completed,304.17,21.68,22.6,1.33,306.42,282.49,USD,2026-07-25 05:00:00
3283,470,707,2025-03-28,completed,107.8,0.0,8.62,3.32,119.74,107.8,USD,2025-03-29 04:00:00
3284,366,397,2025-07-14,completed,415.39,0.0,33.23,4.64,453.26,415.39,USD,2025-07-16 20:00:00
3285,406,39,2026-04-28,completed,285.73,0.0,22.86,8.69,317.28,285.73,USD,2026-04-29 05:00:00
3286,281,313,2025-03-17,cancelled,391.51,0.0,31.32,8.32,431.15,391.51,USD,2025-03-18 02:00:00
3287,209,640,2026-08-15,completed,124.37,0.0,9.95,9.65,143.97,124.37,USD,2026-08-15 00:00:00
3288,153,513,2025-05-24,completed,74.1,17.82,4.5,12.28,73.06,56.28,USD,2025-05-24 23:00:00
3289,404,33,2025-10-23,pending,64.65,3.62,4.88,2.81,68.72,61.03,USD,2025-10-23 17:00:00
3290,325,281,2025-11-12,completed,244.11,0.0,19.53,11.15,274.79,244.11,USD,2025-11-14 07:00:00
3291,374,282,2025-08-16,completed,36.74,1.75,2.8,10.01,47.8,34.99,USD,2025-08-17 12:00:00
3292,420,28,2025-03-21,completed,39.34,6.92,2.59,1.2,36.21,32.42,USD,2025-03-22 01:00:00
3293,490,280,2025-01-19,completed,102.64,0.0,8.21,5.17,116.02,102.64,USD,2025-01-21 19:00:00
3294,419,660,2025-08-19,completed,197.29,20.4,14.15,0.42,191.46,176.89,USD,2025-08-20 08:00:00
3295,224,105,2025-06-13,completed,88.17,19.29,5.51,1.35,75.74,68.88,USD,2025-06-14 05:00:00
3296,67,412,2026-07-04,completed,349.3,66.32,22.64,4.26,309.88,282.98,USD,2026-07-06 04:00:00
3297,280,526,2026-02-08,pending,395.21,0.0,31.62,3.65,430.48,395.21,USD,2026-02-08 18:00:00
3298,223,550,2025-02-26,completed,7.54,0.0,0.6,13.5,21.64,7.54,USD,2025-02-27 06:00:00
3299,468,264,2026-04-04,completed,231.89,55.65,14.1,13.41,203.75,176.24,USD,2026-04-06 02:00:00
3300,20,461,2026-01-09,refunded,108.23,0.0,8.66,8.67,125.56,0.0,USD,2026-01-09 23:00:00
3301,429,579,2025-03-18,completed,313.53,0.0,25.08,11.03,349.64,313.53,USD,2025-03-19 06:00:00
3302,317,492,2025-09-03,completed,237.47,0.0,19.0,14.99,271.46,237.47,USD,2025-09-03 01:00:00
3303,36,671,2026-03-24,completed,190.62,0.0,15.25,6.15,212.02,190.62,USD,2026-03-26 09:00:00
3304,122,176,2026-01-29,completed,152.54,0.0,12.2,7.84,172.58,152.54,USD,2026-01-31 13:00:00
3305,32,87,2025-12-15,pending,39.54,0.81,3.1,9.77,51.6,38.73,USD,2025-12-17 00:00:00
3306,466,748,2025-10-25,completed,661.98,0.0,52.96,13.81,728.75,661.98,USD,2025-10-26 13:00:00
3307,323,588,2026-02-24,completed,56.79,9.98,3.74,11.96,62.51,46.81,USD,2026-02-26 16:00:00
3308,310,359,2026-06-17,completed,493.02,73.06,33.6,0.97,454.53,419.96,USD,2026-06-19 13:00:00
3309,261,457,2025-04-15,completed,269.97,0.0,21.6,10.69,302.26,269.97,USD,2025-04-16 09:00:00
3310,201,737,2025-09-02,completed,112.71,0.0,9.02,3.78,125.51,112.71,USD,2025-09-03 20:00:00
3311,86,694,2026-05-31,completed,99.36,0.0,7.95,3.82,111.13,99.36,USD,2026-06-02 19:00:00
3312,366,646,2025-11-05,completed,37.78,6.18,2.53,8.21,42.34,31.6,USD,2025-11-05 14:00:00
3313,66,473,2025-04-17,completed,172.88,8.67,13.14,10.44,187.79,164.21,USD,2025-04-19 08:00:00
3314,104,577,2025-03-20,completed,36.13,0.0,2.89,2.39,41.41,36.13,USD,2025-03-21 02:00:00
3315,489,465,2026-03-18,completed,362.69,12.8,27.99,4.72,382.6,349.89,USD,2026-03-18 06:00:00
3316,46,369,2025-10-25,completed,204.61,25.42,14.34,10.74,204.27,179.19,USD,2025-10-26 06:00:00
3317,476,540,2026-04-25,pending,164.45,0.0,13.16,2.28,179.89,164.45,USD,2026-04-26 13:00:00
3318,44,19,2025-03-11,cancelled,180.58,28.7,12.15,12.75,176.78,151.88,USD,2025-03-13 05:00:00
3319,244,662,2026-01-04,pending,210.59,7.65,16.24,6.84,226.02,202.94,USD,2026-01-04 10:00:00
3320,292,253,2025-12-20,completed,129.35,3.09,10.1,8.79,145.15,126.26,USD,2025-12-21 15:00:00
3321,57,437,2025-10-06,completed,143.32,0.0,11.47,1.21,156.0,143.32,USD,2025-10-07 23:00:00
3322,445,532,2025-09-17,completed,527.58,0.0,42.21,14.32,584.11,527.58,USD,2025-09-18 21:00:00
3323,479,263,2025-06-14,pending,338.95,0.0,27.12,13.61,379.68,338.95,USD,2025-06-16 11:00:00
3324,112,265,2026-04-21,cancelled,262.06,0.0,20.96,2.85,285.87,262.06,USD,2026-04-23 06:00:00
3325,111,142,2025-07-21,completed,112.73,0.0,9.02,9.95,131.7,112.73,USD,2025-07-22 09:00:00
3326,381,80,2025-09-12,completed,23.52,1.94,1.73,11.9,35.21,21.58,USD,2025-09-12 19:00:00
3327,186,706,2026-06-06,completed,241.37,0.0,19.31,1.83,262.51,241.37,USD,2026-06-08 15:00:00
3328,19,415,2026-01-18,completed,180.21,0.0,14.42,8.66,203.29,180.21,USD,2026-01-20 15:00:00
3329,376,544,2025-01-24,completed,140.85,17.64,9.86,12.76,145.83,123.21,USD,2025-01-24 09:00:00
3330,177,124,2025-02-05,completed,158.59,0.0,12.69,7.6,178.88,158.59,USD,2025-02-06 08:00:00
3331,204,683,2025-11-23,completed,60.02,0.0,4.8,13.86,78.68,60.02,USD,2025-11-25 06:00:00
3332,327,245,2026-03-07,completed,77.32,13.06,5.14,0.72,70.12,64.26,USD,2026-03-08 23:00:00
3333,289,369,2025-10-13,completed,339.41,27.14,24.98,13.79,351.04,312.27,USD,2025-10-15 14:00:00
3334,414,402,2026-08-05,completed,16.64,0.0,1.33,14.66,32.63,16.64,USD,2026-08-05 15:00:00
3335,399,596,2026-06-01,completed,307.44,47.78,20.77,2.34,282.77,259.66,USD,2026-06-03 19:00:00
3336,472,94,2025-09-29,completed,427.66,4.29,33.87,6.46,463.7,423.37,USD,2025-09-29 16:00:00
3337,460,726,2025-05-23,completed,237.81,25.73,16.97,9.31,238.36,212.08,USD,2025-05-23 06:00:00
3338,317,91,2025-01-06,completed,229.66,47.35,14.58,13.4,210.29,182.31,USD,2025-01-08 04:00:00
3339,279,510,2025-01-21,completed,76.72,0.0,6.14,2.39,85.25,76.72,USD,2025-01-23 18:00:00
3340,232,169,2026-01-02,completed,87.21,0.0,6.98,5.01,99.2,87.21,USD,2026-01-03 01:00:00
3341,333,739,2025-07-23,completed,120.45,0.61,9.59,11.97,141.4,119.84,USD,2025-07-23 11:00:00
3342,31,474,2025-03-30,completed,48.7,0.0,3.9,6.15,58.75,48.7,USD,2025-04-01 15:00:00
3343,202,757,2025-02-14,completed,81.72,0.0,6.54,9.07,97.33,81.72,USD,2025-02-14 06:00:00
3344,138,747,2025-10-12,completed,179.72,0.0,14.38,8.4,202.5,179.72,USD,2025-10-13 23:00:00
3345,279,215,2025-12-22,completed,114.61,0.0,9.17,14.6,138.38,114.61,USD,2025-12-22 09:00:00
3346,462,192,2025-01-20,completed,191.49,0.0,15.32,2.12,208.93,191.49,USD,2025-01-21 23:00:00
3347,241,91,2025-09-12,completed,338.56,0.0,27.08,14.23,379.87,338.56,USD,2025-09-12 08:00:00
3348,292,576,2025-09-26,completed,190.4,16.24,13.93,8.46,196.55,174.16,USD,2025-09-27 03:00:00
3349,202,20,2025-02-04,completed,231.48,0.0,18.52,13.56,263.56,231.48,USD,2025-02-05 09:00:00
3350,172,152,2026-06-15,cancelled,35.47,8.18,2.18,1.77,31.24,27.29,USD,2026-06-17 16:00:00
3351,341,728,2025-05-20,completed,334.51,0.0,26.76,9.62,370.89,334.51,USD,2025-05-22 03:00:00
3352,125,509,2025-03-24,completed,34.46,0.0,2.76,12.6,49.82,34.46,USD,2025-03-26 20:00:00
3353,440,361,2025-03-23,completed,108.19,23.95,6.74,11.8,102.78,84.24,USD,2025-03-24 14:00:00
3354,57,111,2025-10-30,completed,62.88,0.0,5.03,0.15,68.06,62.88,USD,2025-10-30 18:00:00
3355,112,677,2026-03-07,cancelled,23.69,0.0,1.9,6.78,32.37,23.69,USD,2026-03-08 06:00:00
3356,376,677,2025-06-04,completed,183.21,1.71,14.52,1.73,197.75,181.5,USD,2025-06-05 13:00:00
3357,42,37,2026-04-10,completed,245.72,0.0,19.66,2.29,267.67,245.72,USD,2026-04-11 16:00:00
3358,207,595,2025-06-08,cancelled,434.95,0.0,34.8,10.59,480.34,434.95,USD,2025-06-10 17:00:00
3359,189,264,2025-04-24,completed,202.78,20.6,14.57,14.35,211.1,182.18,USD,2025-04-26 16:00:00
3360,469,545,2026-01-26,completed,81.28,0.0,6.5,9.51,97.29,81.28,USD,2026-01-26 07:00:00
3361,80,236,2026-04-15,completed,112.4,10.37,8.16,1.54,111.73,102.03,USD,2026-04-17 09:00:00
3362,228,12,2026-03-31,completed,28.13,0.0,2.25,3.66,34.04,28.13,USD,2026-03-31 21:00:00
3363,230,604,2025-12-05,completed,122.25,0.0,9.78,5.68,137.71,122.25,USD,2025-12-06 18:00:00
3364,410,670,2026-06-15,completed,162.65,0.0,13.01,1.88,177.54,162.65,USD,2026-06-17 20:00:00
3365,271,548,2026-05-31,completed,238.47,38.52,16.0,12.72,228.67,199.95,USD,2026-06-02 15:00:00
3366,66,121,2025-06-18,completed,284.66,0.0,22.77,2.92,310.35,284.66,USD,2025-06-19 10:00:00
3367,436,361,2026-01-16,completed,232.97,9.62,17.87,1.94,243.16,223.35,USD,2026-01-16 03:00:00
3368,76,427,2025-02-12,completed,73.83,5.56,5.46,10.89,84.62,68.27,USD,2025-02-14 20:00:00
3369,348,635,2025-02-18,completed,56.05,0.71,4.43,1.9,61.67,55.34,USD,2025-02-20 17:00:00
3370,137,622,2025-09-26,completed,270.7,0.0,21.66,6.15,298.51,270.7,USD,2025-09-27 03:00:00
3371,61,711,2026-03-04,completed,22.71,5.67,1.36,7.73,26.13,17.04,USD,2026-03-04 09:00:00
3372,96,506,2025-12-21,cancelled,574.96,47.34,42.21,1.2,571.03,527.62,USD,2025-12-22 13:00:00
3373,473,752,2025-04-10,completed,88.04,0.0,7.04,8.34,103.42,88.04,USD,2025-04-12 09:00:00
3374,489,656,2026-03-25,completed,366.02,7.85,28.65,7.2,394.02,358.17,USD,2026-03-26 08:00:00
3375,301,161,2026-01-04,completed,102.19,0.0,8.18,10.03,120.4,102.19,USD,2026-01-04 01:00:00
3376,405,568,2026-04-04,completed,249.81,21.95,18.23,3.29,249.38,227.86,USD,2026-04-05 08:00:00
3377,452,69,2026-01-07,completed,57.99,2.92,4.41,5.35,64.83,55.07,USD,2026-01-08 13:00:00
3378,175,605,2026-06-09,completed,170.07,0.0,13.61,9.89,193.57,170.07,USD,2026-06-11 18:00:00
3379,379,178,2025-08-08,completed,30.3,0.0,2.42,0.53,33.25,30.3,USD,2025-08-10 10:00:00
3380,260,240,2025-01-19,completed,210.67,0.0,16.85,1.74,229.26,210.67,USD,2025-01-21 02:00:00
3381,87,460,2025-12-30,pending,57.03,0.0,4.56,4.25,65.84,57.03,USD,2025-12-31 05:00:00
3382,267,304,2026-08-19,completed,65.83,14.89,4.08,1.6,56.62,50.94,USD,2026-08-21 20:00:00
3383,23,519,2025-03-01,completed,117.29,0.0,9.38,0.59,127.26,117.29,USD,2025-03-01 16:00:00
3384,304,402,2026-08-10,completed,137.28,33.69,8.29,14.81,126.69,103.59,USD,2026-08-10 23:00:00
3385,131,509,2026-04-13,completed,238.72,4.3,18.75,6.84,260.01,234.42,USD,2026-04-15 12:00:00
3386,52,469,2025-01-22,completed,222.16,15.35,16.54,8.01,231.36,206.81,USD,2025-01-24 23:00:00
3387,353,165,2025-11-26,completed,183.53,0.0,14.68,3.82,202.03,183.53,USD,2025-11-28 10:00:00
3388,175,554,2025-07-10,pending,306.79,44.69,20.97,0.12,283.19,262.1,USD,2025-07-12 02:00:00
3389,224,767,2026-02-01,completed,217.76,0.0,17.42,11.26,246.44,217.76,USD,2026-02-03 19:00:00
3390,43,445,2026-04-10,completed,229.06,0.0,18.32,10.86,258.24,229.06,USD,2026-04-10 09:00:00
3391,40,486,2025-08-15,completed,65.28,0.0,5.22,14.59,85.09,65.28,USD,2025-08-17 00:00:00
3392,460,569,2025-10-18,completed,322.96,22.41,24.04,0.32,324.91,300.55,USD,2025-10-19 05:00:00
3393,300,68,2025-01-25,completed,296.43,0.0,23.71,2.06,322.2,296.43,USD,2025-01-26 19:00:00
3394,202,121,2025-01-03,completed,190.12,0.0,15.21,10.68,216.01,190.12,USD,2025-01-03 17:00:00
3395,333,447,2026-04-06,refunded,289.11,0.0,23.13,4.95,317.19,0.0,USD,2026-04-07 11:00:00
3396,364,316,2025-08-04,completed,160.36,12.0,11.87,0.96,161.19,148.36,USD,2025-08-04 16:00:00
3397,57,554,2026-06-17,refunded,449.49,34.17,33.23,4.51,453.06,0.0,USD,2026-06-18 22:00:00
3398,461,731,2025-12-18,pending,177.48,17.24,12.82,1.32,174.38,160.24,USD,2025-12-20 18:00:00
3399,328,626,2025-08-29,pending,156.26,29.83,10.11,12.56,149.1,126.43,USD,2025-08-29 04:00:00
3400,155,174,2026-06-18,completed,218.89,0.0,17.51,13.15,249.55,218.89,USD,2026-06-20 21:00:00
3401,135,246,2025-02-04,completed,511.6,0.0,40.93,9.55,562.08,511.6,USD,2025-02-05 23:00:00
3402,44,115,2026-05-19,completed,104.9,0.0,8.39,5.78,119.07,104.9,USD,2026-05-19 01:00:00
3403,129,79,2025-02-14,completed,208.77,0.0,16.7,11.53,237.0,208.77,USD,2025-02-15 17:00:00
3404,169,596,2026-07-29,completed,111.41,26.44,6.8,9.47,101.24,84.97,USD,2026-07-29 09:00:00
3405,107,554,2025-12-10,completed,156.11,0.0,12.49,11.88,180.48,156.11,USD,2025-12-12 09:00:00
3406,336,156,2025-10-12,completed,80.97,13.25,5.42,7.66,80.8,67.72,USD,2025-10-12 20:00:00
3407,127,564,2026-02-02,completed,224.81,26.94,15.83,14.38,228.08,197.87,USD,2026-02-02 04:00:00
3408,250,367,2026-04-30,completed,166.77,28.38,11.07,4.35,153.81,138.39,USD,2026-05-02 13:00:00
3409,280,701,2025-06-23,completed,284.94,0.0,22.8,9.06,316.8,284.94,USD,2025-06-24 14:00:00
3410,38,570,2025-03-03,completed,339.85,11.71,26.25,12.12,366.51,328.14,USD,2025-03-04 19:00:00
3411,85,217,2026-08-11,cancelled,374.87,92.47,22.59,13.41,318.4,282.4,USD,2026-08-13 11:00:00
3412,36,388,2025-11-11,completed,115.0,0.0,9.2,14.2,138.4,115.0,USD,2025-11-12 16:00:00
3413,346,187,2025-06-24,completed,219.2,33.35,14.87,5.93,206.65,185.85,USD,2025-06-26 09:00:00
3414,350,722,2026-07-11,completed,391.02,0.0,31.28,10.49,432.79,391.02,USD,2026-07-12 19:00:00
3415,65,412,2025-01-25,completed,80.44,14.31,5.29,4.35,75.77,66.13,USD,2025-01-25 02:00:00
3416,369,703,2026-05-25,completed,180.26,5.71,13.96,9.74,198.25,174.55,USD,2026-05-27 20:00:00
3417,406,409,2025-01-12,completed,85.19,6.95,6.26,2.76,87.26,78.24,USD,2025-01-14 21:00:00
3418,55,403,2026-02-02,pending,507.15,15.81,39.31,6.32,536.97,491.34,USD,2026-02-02 19:00:00
3419,59,148,2025-01-24,completed,388.05,12.23,30.07,13.8,419.69,375.82,USD,2025-01-25 22:00:00
3420,398,769,2025-04-01,completed,246.21,0.0,19.7,12.16,278.07,246.21,USD,2025-04-01 08:00:00
3421,155,539,2025-07-18,completed,243.51,0.0,19.48,7.45,270.44,243.51,USD,2025-07-18 20:00:00
3422,173,234,2025-04-21,completed,92.31,5.25,6.96,2.2,96.22,87.06,USD,2025-04-22 19:00:00
3423,295,672,2025-01-28,completed,418.75,87.1,26.53,5.98,364.16,331.65,USD,2025-01-29 01:00:00
3424,35,188,2026-02-16,pending,132.35,29.93,8.19,2.08,112.69,102.42,USD,2026-02-18 21:00:00
3425,219,78,2026-04-08,completed,100.11,0.0,8.01,1.03,109.15,100.11,USD,2026-04-08 05:00:00
3426,167,537,2025-07-17,completed,352.33,0.0,28.19,13.6,394.12,352.33,USD,2025-07-19 03:00:00
3427,412,599,2026-02-28,pending,122.68,14.12,8.68,7.37,124.61,108.56,USD,2026-03-01 20:00:00
3428,366,459,2025-07-19,completed,103.59,23.8,6.38,1.34,87.51,79.79,USD,2025-07-21 16:00:00
3429,144,571,2025-05-11,pending,296.26,0.0,23.7,10.75,330.71,296.26,USD,2025-05-13 10:00:00
3430,328,201,2026-05-30,completed,60.67,0.0,4.85,1.11,66.63,60.67,USD,2026-06-01 16:00:00
3431,202,223,2025-11-15,completed,248.31,18.29,18.4,5.94,254.36,230.02,USD,2025-11-17 09:00:00
3432,241,297,2025-01-13,completed,181.78,41.07,11.26,3.45,155.42,140.71,USD,2025-01-13 15:00:00
3433,368,167,2026-03-01,refunded,279.64,0.0,22.37,2.47,304.48,0.0,USD,2026-03-02 06:00:00
3434,140,187,2025-08-27,pending,229.63,0.0,18.37,8.0,256.0,229.63,USD,2025-08-29 01:00:00
