payment_id,order_id,customer_id,amount,fee_amount,status,paid_at,method
3314,3594,294,126.26,3.96,captured,2026-04-23 10:00:00,ach
3315,3595,457,372.8,11.11,captured,2026-05-27 09:00:00,wire
3316,3596,410,181.02,5.55,captured,2025-11-13 11:00:00,ach
3317,3596,410,181.02,5.55,captured,2025-11-13 02:00:00,card
3318,3597,356,710.66,20.91,captured,2025-08-01 10:00:00,wire
3319,3598,479,86.35,2.8,captured,2025-10-18 05:00:00,wire
3320,3598,479,86.35,2.8,captured,2025-10-18 22:00:00,paypal
3321,3599,25,146.64,4.55,captured,2025-02-01 04:00:00,paypal
3322,3600,278,121.4,3.82,refunded,2025-01-23 18:00:00,card
3323,3601,16,40.23,1.47,captured,2025-07-28 07:00:00,paypal
3324,3602,396,31.56,1.22,captured,2025-01-14 00:00:00,paypal
3325,3603,64,216.75,6.59,captured,2026-01-24 04:00:00,paypal
3326,3604,281,136.42,4.26,captured,2026-01-25 22:00:00,wire
3327,3607,30,228.45,6.93,captured,2026-05-13 15:00:00,ach
3328,3608,239,134.61,4.2,captured,2025-07-07 07:00:00,wire
3329,3610,480,136.47,4.26,captured,2026-05-06 09:00:00,ach
3330,3612,409,106.03,3.37,captured,2025-03-10 18:00:00,card
3331,3613,154,34.69,1.31,captured,2026-05-12 03:00:00,card
3332,3613,154,34.68,1.31,captured,2026-05-12 04:00:00,ach
3333,3614,376,114.75,3.63,captured,2025-06-25 00:00:00,card
3334,3615,84,210.5,6.4,captured,2025-05-15 11:00:00,ach
3335,3616,165,302.49,9.07,captured,2026-02-23 12:00:00,card
3336,3617,142,572.48,16.9,captured,2025-11-23 11:00:00,paypal
3337,3619,438,469.37,13.91,captured,2026-07-12 12:00:00,wire
3338,3620,432,108.02,3.43,captured,2025-11-13 00:00:00,card
3339,3621,447,103.76,3.31,captured,2025-06-16 02:00:00,paypal
3340,3622,469,254.89,7.69,captured,2025-02-22 20:00:00,ach
3341,3623,15,275.29,8.28,captured,2026-02-23 02:00:00,ach
3342,3624,499,209.82,6.38,captured,2026-04-10 09:00:00,ach
3343,3625,439,447.38,13.27,captured,2026-04-01 14:00:00,ach
3344,3625,439,447.39,13.27,captured,2026-04-01 13:00:00,card
3345,3628,366,102.03,3.26,captured,2026-01-06 16:00:00,wire
3346,3629,338,295.1,8.86,captured,2025-05-29 09:00:00,card
3347,3630,47,189.1,5.78,captured,2025-05-16 05:00:00,ach
3348,3631,101,195.71,5.98,captured,2025-08-24 21:00:00,card
3349,3632,376,235.15,7.12,captured,2026-03-19 12:00:00,ach
3350,3633,84,169.37,5.21,refunded,2025-01-16 23:00:00,card
3351,3635,305,32.26,1.24,captured,2025-09-22 07:00:00,ach
3352,3636,433,347.02,10.36,captured,2025-12-13 14:00:00,card
3353,3637,143,52.23,1.81,captured,2025-04-01 00:00:00,wire
3354,3638,6,134.58,4.2,captured,2025-02-28 03:00:00,card
3355,3639,426,233.37,7.07,captured,2026-07-09 00:00:00,paypal
3356,3640,468,85.23,2.77,captured,2025-03-01 22:00:00,wire
3357,3642,242,319.72,9.57,captured,2025-04-30 06:00:00,wire
3358,3643,361,105.9,3.37,captured,2025-07-28 06:00:00,wire
3359,3644,64,151.66,4.7,captured,2025-05-12 18:00:00,card
3360,3645,319,96.39,3.1,captured,2026-05-10 23:00:00,wire
3361,3646,301,152.91,4.73,captured,2025-03-21 18:00:00,card
3362,3648,347,218.73,6.64,captured,2025-03-13 05:00:00,wire
3363,3650,390,100.73,3.22,captured,2026-06-20 21:00:00,paypal
3364,3652,351,165.21,5.09,captured,2025-12-05 08:00:00,paypal
3365,3653,365,241.15,7.29,captured,2025-08-17 12:00:00,ach
3366,3654,277,165.91,5.11,captured,2026-01-14 03:00:00,wire
3367,3655,312,38.17,1.41,captured,2026-02-01 15:00:00,paypal
3368,3656,41,68.16,2.28,captured,2025-06-25 09:00:00,wire
3369,3657,131,151.95,4.71,captured,2026-01-02 06:00:00,paypal
3370,3658,432,311.26,9.33,captured,2025-02-05 14:00:00,ach
3371,3659,2,328.91,9.84,captured,2025-10-24 03:00:00,wire
3372,3660,492,875.95,25.7,captured,2026-08-11 23:00:00,ach
3373,3661,112,102.57,3.27,captured,2026-07-01 17:00:00,card
3374,3662,390,313.63,9.4,captured,2025-02-03 00:00:00,wire
3375,3663,110,289.15,8.69,captured,2025-02-05 20:00:00,ach
3376,3665,303,406.15,12.08,captured,2025-05-09 00:00:00,ach
3377,3668,135,222.68,6.76,captured,2025-09-06 17:00:00,card
3378,3669,153,137.86,4.3,captured,2025-07-07 06:00:00,wire
3379,3670,482,269.55,8.12,captured,2026-04-01 05:00:00,ach
3380,3672,32,178.26,5.47,captured,2026-04-11 00:00:00,ach
3381,3673,493,506.08,14.98,captured,2025-05-24 22:00:00,ach
3382,3674,47,197.35,6.02,captured,2026-06-19 19:00:00,card
3383,3675,244,98.31,3.15,captured,2026-03-04 21:00:00,paypal
3384,3675,244,98.32,3.15,captured,2026-03-04 12:00:00,card
3385,3676,91,83.18,2.71,captured,2025-11-27 09:00:00,paypal
3386,3676,91,83.18,2.71,captured,2025-11-27 11:00:00,paypal
3387,3677,127,124.47,3.91,captured,2025-03-05 00:00:00,paypal
3388,3679,69,165.18,5.09,captured,2026-01-21 14:00:00,wire
3389,3680,326,386.2,11.5,captured,2025-12-14 23:00:00,wire
3390,3681,284,123.8,3.89,captured,2025-03-05 04:00:00,ach
3391,3682,364,644.61,18.99,captured,2025-03-04 07:00:00,card
3392,3683,81,20.7,0.9,captured,2026-01-06 14:00:00,paypal
3393,3684,177,120.34,3.79,captured,2025-08-19 09:00:00,ach
3394,3684,177,120.34,3.79,captured,2025-08-19 20:00:00,paypal
3395,3686,440,496.1,14.69,captured,2026-01-09 02:00:00,wire
3396,3687,495,122.31,3.85,captured,2026-06-02 18:00:00,card
3397,3688,224,75.19,2.48,refunded,2025-06-03 20:00:00,wire
3398,3689,265,122.76,3.86,captured,2026-03-01 03:00:00,card
3399,3690,68,114.02,3.61,captured,2026-06-11 01:00:00,wire
3400,3691,439,40.96,1.49,captured,2026-07-11 19:00:00,ach
3401,3692,384,192.6,5.89,captured,2026-08-18 04:00:00,ach
3402,3693,58,129.78,4.06,captured,2025-01-05 22:00:00,wire
3403,3694,265,376.98,11.23,captured,2025-02-18 21:00:00,paypal
3404,3695,86,188.97,5.78,captured,2026-06-12 19:00:00,paypal
3405,3696,297,86.98,2.82,captured,2025-05-07 13:00:00,ach
3406,3697,329,165.62,5.1,refunded,2025-06-28 14:00:00,paypal
3407,3698,193,211.48,6.43,captured,2025-10-15 03:00:00,wire
3408,3699,221,230.69,6.99,captured,2026-02-04 13:00:00,ach
3409,3700,356,159.36,4.92,captured,2025-01-26 23:00:00,card
3410,3701,78,303.88,9.11,captured,2026-01-30 03:00:00,card
3411,3701,78,303.88,9.11,captured,2026-01-30 18:00:00,paypal
3412,3702,18,79.73,2.61,captured,2025-02-26 19:00:00,wire
3413,3703,209,130.59,4.09,captured,2025-08-15 20:00:00,ach
3414,3704,246,96.62,3.1,captured,2026-07-02 15:00:00,card
3415,3705,144,145.72,4.53,refunded,2025-03-19 16:00:00,ach
3416,3706,214,231.32,7.01,captured,2025-01-30 07:00:00,ach
3417,3707,52,224.0,6.8,captured,2025-10-17 11:00:00,card
3418,3708,374,250.34,7.56,captured,2025-05-31 23:00:00,ach
3419,3709,384,170.6,5.25,captured,2025-05-31 18:00:00,wire
3420,3710,133,205.09,6.25,captured,2025-09-18 03:00:00,wire
3421,3711,326,206.13,6.28,captured,2025-04-17 01:00:00,card
3422,3712,117,131.94,4.13,captured,2025-01-15 04:00:00,ach
3423,3713,198,125.87,3.95,captured,2026-07-16 19:00:00,paypal
3424,3715,486,276.38,8.32,captured,2025-09-08 05:00:00,card
3425,3716,241,25.06,1.03,captured,2026-05-20 02:00:00,wire
3426,3717,317,100.38,3.21,captured,2026-08-29 05:00:00,card
3427,3717,317,100.38,3.21,captured,2026-08-29 03:00:00,wire
3428,3718,105,317.63,9.51,captured,2025-08-30 18:00:00,card
3429,3719,464,288.97,8.68,captured,2025-04-06 10:00:00,paypal
3430,3720,343,21.81,0.93,captured,2025-05-05 21:00:00,paypal
3431,3721,53,141.91,4.42,captured,2026-08-08 00:00:00,wire
3432,3722,166,112.42,3.56,captured,2026-06-26 18:00:00,paypal
3433,3723,253,105.67,3.36,captured,2026-03-03 09:00:00,ach
3434,3724,211,366.16,10.92,captured,2026-02-17 13:00:00,ach
3435,3725,401,105.14,3.35,captured,2025-07-06 08:00:00,card
3436,3726,279,240.57,7.28,captured,2025-11-16 00:00:00,ach
3437,3727,279,175.58,5.39,captured,2025-08-15 12:00:00,paypal
3438,3728,189,120.36,3.79,captured,2025-08-28 20:00:00,wire
3439,3730,351,218.9,6.65,captured,2025-11-25 06:00:00,paypal
3440,3731,353,177.63,5.45,captured,2025-09-21 06:00:00,card
3441,3732,329,33.59,1.27,captured,2025-06-03 03:00:00,wire
3442,3733,333,94.46,3.04,captured,2026-02-03 05:00:00,card
3443,3734,379,226.51,6.87,captured,2025-10-02 07:00:00,card
3444,3735,118,66.24,2.22,captured,2025-01-31 22:00:00,ach
3445,3736,262,296.14,8.89,captured,2026-02-22 06:00:00,wire
3446,3738,184,155.07,4.8,captured,2025-09-08 03:00:00,card
3447,3739,146,239.08,7.23,refunded,2026-08-24 14:00:00,paypal
3448,3740,101,66.69,2.23,captured,2026-02-21 03:00:00,ach
3449,3741,274,63.03,2.13,captured,2025-02-11 19:00:00,paypal
3450,3742,219,106.62,3.39,captured,2026-03-25 06:00:00,card
3451,3742,219,106.62,3.39,captured,2026-03-25 21:00:00,paypal
3452,3743,228,321.64,9.63,captured,2025-06-29 22:00:00,paypal
3453,3744,437,138.63,4.32,captured,2026-04-06 08:00:00,wire
3454,3745,181,111.63,3.54,refunded,2025-08-01 18:00:00,card
3455,3746,61,47.5,1.68,captured,2025-12-13 02:00:00,wire
3456,3747,396,94.33,3.04,captured,2026-02-27 10:00:00,card
3457,3747,396,94.33,3.04,refunded,2026-02-26 23:00:00,ach
3458,3748,108,30.99,1.2,captured,2025-04-22 16:00:00,card
3459,3749,487,416.44,12.38,captured,2025-03-24 21:00:00,paypal
3460,3750,333,169.88,5.23,captured,2026-03-05 05:00:00,ach
3461,3751,128,84.55,2.75,captured,2025-02-16 06:00:00,paypal
3462,3752,288,103.37,3.3,captured,2026-05-16 17:00:00,card
3463,3753,467,197.93,6.04,captured,2025-09-23 05:00:00,ach
3464,3754,459,136.46,4.26,refunded,2025-03-01 15:00:00,ach
3465,3755,199,180.53,5.54,captured,2026-04-11 05:00:00,paypal
3466,3756,15,57.75,1.97,captured,2026-06-28 21:00:00,ach
3467,3757,40,357.45,10.67,captured,2025-02-12 17:00:00,ach
3468,3758,440,126.5,3.97,captured,2026-07-28 00:00:00,paypal
3469,3759,331,30.57,1.19,captured,2025-09-12 15:00:00,ach
3470,3760,363,129.24,4.05,captured,2026-02-12 03:00:00,card
3471,3761,361,56.45,1.94,captured,2025-06-13 09:00:00,ach
3472,3761,361,56.44,1.94,captured,2025-06-13 07:00:00,paypal
3473,3764,190,59.9,2.04,captured,2026-02-01 20:00:00,card
3474,3764,190,59.9,2.04,captured,2026-02-02 06:00:00,ach
3475,3765,118,189.08,5.78,captured,2025-06-06 03:00:00,ach
3476,3766,154,205.92,6.27,captured,2025-08-06 16:00:00,paypal
3477,3767,376,359.7,10.73,captured,2026-04-06 19:00:00,card
3478,3768,8,94.25,3.03,captured,2025-07-05 18:00:00,ach
3479,3769,73,408.31,12.14,captured,2026-02-24 20:00:00,paypal
3480,3770,394,340.02,10.16,captured,2025-01-25 18:00:00,ach
3481,3771,325,91.45,2.95,captured,2026-08-23 23:00:00,ach
3482,3772,81,73.02,2.42,captured,2026-03-17 02:00:00,paypal
3483,3773,19,239.5,7.25,captured,2025-07-26 20:00:00,card
3484,3774,114,177.14,5.44,captured,2025-12-12 05:00:00,paypal
3485,3775,60,211.16,6.42,captured,2025-04-18 15:00:00,paypal
3486,3776,139,147.91,4.59,captured,2025-10-03 03:00:00,wire
3487,3777,417,189.93,5.81,captured,2025-08-03 16:00:00,paypal
3488,3778,435,162.53,5.01,captured,2025-08-27 12:00:00,ach
3489,3779,144,192.32,5.88,captured,2026-05-11 11:00:00,card
3490,3780,144,97.23,3.12,captured,2025-09-10 06:00:00,ach
3491,3781,414,175.31,5.38,refunded,2025-01-05 11:00:00,paypal
3492,3782,213,376.44,11.22,refunded,2025-10-05 15:00:00,ach
3493,3783,107,189.51,5.8,captured,2025-02-01 23:00:00,paypal
3494,3783,107,189.51,5.8,captured,2025-02-01 10:00:00,ach
3495,3784,374,192.24,5.87,refunded,2025-10-17 16:00:00,paypal
3496,3785,246,98.92,3.17,captured,2026-02-19 22:00:00,ach
3497,3786,447,565.84,16.71,captured,2025-03-03 17:00:00,paypal
3498,3787,439,100.58,3.22,captured,2025-02-11 18:00:00,paypal
3499,3787,439,100.58,3.22,captured,2025-02-11 12:00:00,ach
3500,3788,396,531.05,15.7,captured,2025-08-20 02:00:00,card
3501,3789,487,119.62,3.77,captured,2025-10-23 03:00:00,card
3502,3789,487,119.62,3.77,captured,2025-10-22 17:00:00,ach
3503,3791,274,558.67,16.5,captured,2025-07-18 05:00:00,wire
3504,3792,2,279.65,8.41,captured,2026-04-18 02:00:00,ach
3505,3793,85,180.94,5.55,captured,2025-12-15 19:00:00,wire
3506,3795,461,330.56,9.89,captured,2025-03-06 19:00:00,ach
3507,3797,312,562.34,16.61,captured,2025-12-27 17:00:00,ach
3508,3798,207,486.22,14.4,captured,2025-09-18 23:00:00,wire
3509,3799,383,516.02,15.26,captured,2026-01-10 04:00:00,card
3510,3800,182,208.94,6.36,captured,2025-04-03 21:00:00,paypal
3511,3801,469,167.58,5.16,captured,2026-02-17 17:00:00,paypal
3512,3802,258,184.64,5.65,captured,2025-07-03 16:00:00,paypal
3513,3803,122,120.31,3.79,captured,2025-01-26 22:00:00,wire
3514,3804,207,187.55,5.74,captured,2025-05-24 07:00:00,paypal
3515,3805,183,133.58,4.17,captured,2025-08-11 06:00:00,wire
3516,3806,364,328.23,9.82,captured,2025-09-26 21:00:00,paypal
3517,3807,162,354.38,10.58,captured,2025-05-19 10:00:00,ach
3518,3808,27,276.16,8.31,captured,2026-04-25 22:00:00,wire
3519,3809,392,76.62,2.52,captured,2025-06-13 07:00:00,ach
3520,3811,126,340.19,10.17,captured,2025-05-18 19:00:00,paypal
3521,3812,422,229.18,6.95,captured,2025-09-02 00:00:00,wire
3522,3816,199,420.09,12.48,captured,2025-08-28 10:00:00,card
3523,3817,305,45.68,1.62,captured,2026-08-01 20:00:00,card
3524,3819,421,333.09,9.96,captured,2025-02-22 03:00:00,card
3525,3820,468,224.7,6.82,captured,2025-02-13 19:00:00,card
3526,3822,197,149.78,4.64,refunded,2025-02-10 11:00:00,wire
3527,3823,454,237.54,7.19,captured,2025-11-03 22:00:00,paypal
3528,3824,30,210.34,6.4,captured,2026-03-22 20:00:00,paypal
3529,3826,494,132.59,4.15,captured,2025-09-06 23:00:00,ach
3530,3827,12,187.5,5.74,captured,2025-12-29 00:00:00,paypal
3531,3828,327,294.05,8.83,captured,2025-08-05 14:00:00,ach
3532,3829,438,252.51,7.62,captured,2026-05-07 16:00:00,card
3533,3830,347,115.22,3.64,captured,2026-02-23 09:00:00,card
3534,3832,138,87.89,2.85,captured,2025-02-23 09:00:00,card
3535,3833,320,118.03,3.72,captured,2025-09-23 21:00:00,ach
3536,3834,410,284.77,8.56,captured,2026-06-07 10:00:00,card
3537,3835,35,306.8,9.2,captured,2026-02-14 21:00:00,ach
3538,3837,481,113.18,3.58,captured,2025-10-14 01:00:00,wire
3539,3840,371,242.41,7.33,captured,2025-10-15 14:00:00,ach
3540,3841,135,115.5,3.65,captured,2025-09-08 00:00:00,wire
3541,3843,246,147.07,4.57,captured,2025-03-18 00:00:00,card
3542,3845,298,117.66,3.71,captured,2026-06-02 19:00:00,wire
3543,3846,327,206.17,6.28,captured,2025-01-20 18:00:00,card
3544,3847,207,297.83,8.94,captured,2025-09-04 16:00:00,paypal
3545,3848,320,280.45,8.43,captured,2026-02-14 21:00:00,ach
3546,3849,330,177.59,5.45,captured,2025-04-04 17:00:00,paypal
3547,3850,486,213.46,6.49,captured,2025-07-06 11:00:00,card
3548,3851,409,168.0,5.17,captured,2026-08-09 03:00:00,ach
3549,3852,282,84.12,2.74,captured,2026-04-20 14:00:00,paypal
3550,3853,89,185.81,5.69,captured,2026-06-20 02:00:00,wire
3551,3856,144,216.09,6.57,captured,2025-06-22 01:00:00,card
3552,3858,268,109.02,3.46,captured,2025-09-30 05:00:00,ach
3553,3859,495,208.51,6.35,captured,2025-11-25 17:00:00,ach
3554,3860,60,196.37,5.99,captured,2025-12-01 05:00:00,card
3555,3861,357,78.11,2.57,captured,2025-12-01 17:00:00,ach
3556,3861,357,78.11,2.57,refunded,2025-12-01 22:00:00,card
3557,3862,295,169.05,5.2,captured,2025-12-02 15:00:00,paypal
3558,3864,196,550.36,16.26,captured,2025-04-07 03:00:00,ach
3559,3865,260,102.14,3.26,captured,2025-09-26 07:00:00,ach
3560,3866,176,129.71,4.06,captured,2025-12-22 06:00:00,paypal
3561,3867,349,391.06,11.64,captured,2025-12-06 15:00:00,ach
3562,3868,97,256.95,7.75,captured,2026-03-17 11:00:00,card
3563,3869,331,280.02,8.42,refunded,2025-07-24 20:00:00,ach
3564,3870,248,62.21,2.1,captured,2026-07-30 07:00:00,paypal
3565,3871,399,208.9,6.36,captured,2025-01-09 21:00:00,wire
3566,3872,19,73.74,2.44,captured,2026-03-19 05:00:00,paypal
3567,3873,92,90.78,2.93,captured,2025-04-14 02:00:00,paypal
3568,3874,304,605.71,17.87,refunded,2026-01-04 11:00:00,ach
3569,3875,187,82.68,2.7,captured,2025-01-15 03:00:00,wire
3570,3876,143,282.17,8.48,captured,2025-05-22 09:00:00,ach
3571,3877,467,97.04,3.11,captured,2025-08-29 05:00:00,wire
3572,3878,453,107.36,3.41,captured,2025-03-01 16:00:00,ach
3573,3879,46,825.77,24.25,captured,2025-07-22 10:00:00,card
3574,3880,264,136.72,4.26,captured,2026-01-23 06:00:00,ach
3575,3881,334,55.65,1.91,captured,2025-04-12 04:00:00,paypal
3576,3882,391,298.56,8.96,captured,2026-01-16 02:00:00,card
3577,3883,102,405.39,12.06,captured,2025-10-13 00:00:00,card
3578,3884,426,302.65,9.08,captured,2026-05-28 11:00:00,card
3579,3885,328,163.67,5.05,captured,2026-01-23 12:00:00,paypal
3580,3886,440,140.84,4.38,captured,2025-09-29 17:00:00,ach
3581,3887,341,122.38,3.85,captured,2026-05-16 08:00:00,ach
3582,3888,436,34.16,1.29,captured,2025-04-16 13:00:00,ach
3583,3888,436,34.15,1.29,captured,2025-04-16 10:00:00,wire
3584,3889,15,181.7,5.57,captured,2025-12-14 11:00:00,ach
3585,3890,113,164.51,5.07,captured,2025-05-18 21:00:00,wire
3586,3892,152,173.6,5.33,captured,2025-10-19 17:00:00,card
3587,3893,99,106.92,3.4,captured,2025-12-31 05:00:00,wire
3588,3894,354,183.5,5.62,captured,2025-07-09 22:00:00,ach
3589,3895,497,205.97,6.27,captured,2026-02-08 12:00:00,wire
3590,3896,269,75.16,2.48,captured,2025-04-22 07:00:00,wire
3591,3896,269,75.15,2.48,refunded,2025-04-23 04:00:00,ach
3592,3897,305,162.63,5.02,captured,2025-04-13 04:00:00,card
3593,3898,305,155.03,4.8,captured,2025-03-08 07:00:00,card
3594,3899,209,334.32,10.0,captured,2025-10-21 06:00:00,ach
3595,3900,339,143.02,4.45,captured,2025-09-09 17:00:00,paypal
3596,3901,404,132.35,4.14,captured,2026-05-20 08:00:00,wire
3597,3902,58,139.92,4.36,captured,2025-07-25 14:00:00,card
3598,3903,138,524.42,15.51,captured,2025-12-20 19:00:00,ach
3599,3904,85,81.02,2.65,captured,2026-08-11 03:00:00,wire
3600,3905,397,160.07,4.94,captured,2026-01-12 12:00:00,wire
3601,3906,319,162.15,5.0,captured,2026-06-06 10:00:00,paypal
3602,3907,336,157.71,4.87,captured,2025-11-08 21:00:00,ach
3603,3908,313,42.59,1.54,captured,2025-04-25 00:00:00,wire
3604,3909,267,75.42,2.49,refunded,2025-10-02 13:00:00,wire
3605,3910,409,148.99,4.62,captured,2026-04-05 02:00:00,card
3606,3911,79,114.69,3.63,captured,2025-03-13 16:00:00,card
3607,3912,347,109.16,3.47,captured,2025-10-19 21:00:00,card
3608,3912,347,109.15,3.47,captured,2025-10-20 05:00:00,wire
3609,3913,418,296.39,8.9,captured,2025-11-13 02:00:00,card
3610,3914,104,230.43,6.98,captured,2026-07-19 13:00:00,ach
3611,3915,355,172.01,5.29,captured,2026-08-18 04:00:00,wire
3612,3916,36,195.14,5.96,captured,2026-01-06 13:00:00,wire
3613,3917,82,206.72,6.29,captured,2025-05-11 05:00:00,paypal
3614,3918,196,173.88,5.34,captured,2025-05-06 01:00:00,ach
3615,3919,500,322.48,9.65,captured,2026-01-01 19:00:00,card
3616,3920,186,146.36,4.54,captured,2025-04-30 20:00:00,paypal
3617,3921,215,34.33,1.3,captured,2026-02-14 17:00:00,ach
3618,3921,215,34.32,1.3,captured,2026-02-14 23:00:00,card
3619,3923,400,96.57,3.1,captured,2025-04-25 07:00:00,paypal
3620,3924,336,539.0,15.93,captured,2026-07-14 18:00:00,paypal
3621,3926,437,174.78,5.37,captured,2025-10-22 13:00:00,wire
3622,3927,131,117.78,3.72,captured,2025-08-24 11:00:00,wire
3623,3928,253,286.16,8.6,captured,2025-12-11 19:00:00,card
3624,3929,366,161.02,4.97,captured,2025-10-24 04:00:00,card
3625,3930,145,152.37,4.72,captured,2025-12-01 08:00:00,card
3626,3931,343,162.96,5.03,captured,2025-03-18 04:00:00,ach
3627,3932,253,133.91,4.18,captured,2026-04-10 19:00:00,wire
3628,3933,79,232.99,7.06,captured,2026-07-29 16:00:00,card
3629,3934,108,48.48,1.71,captured,2025-10-17 05:00:00,paypal
3630,3935,382,95.07,3.06,captured,2026-06-08 07:00:00,card
3631,3935,382,95.07,3.06,captured,2026-06-07 22:00:00,paypal
3632,3936,31,74.45,2.46,captured,2025-03-16 09:00:00,card
3633,3936,31,74.46,2.46,captured,2025-03-16 11:00:00,paypal
3634,3937,191,325.78,9.75,captured,2026-03-22 13:00:00,ach
3635,3938,250,351.34,10.49,captured,2025-07-17 04:00:00,wire
3636,3939,192,447.59,13.28,refunded,2026-02-13 17:00:00,ach
3637,3940,207,636.53,18.76,refunded,2025-12-12 07:00:00,wire
3638,3941,486,335.49,10.03,captured,2025-01-30 00:00:00,ach
3639,3942,17,264.95,7.98,captured,2025-08-03 05:00:00,wire
3640,3943,491,60.34,2.05,captured,2025-09-23 21:00:00,paypal
3641,3944,361,31.14,1.2,captured,2026-05-11 22:00:00,card
3642,3945,459,177.35,5.44,captured,2025-03-11 07:00:00,paypal
3643,3945,459,177.36,5.44,captured,2025-03-11 07:00:00,ach
3644,3946,323,98.96,3.17,captured,2026-07-31 13:00:00,wire
3645,3948,37,54.83,1.89,captured,2025-05-27 21:00:00,paypal
3646,3949,360,318.89,9.55,captured,2025-03-30 04:00:00,card
3647,3950,356,197.63,6.03,captured,2026-06-25 12:00:00,ach
3648,3951,466,57.75,1.97,captured,2025-12-13 20:00:00,card
3649,3952,42,211.1,6.42,captured,2026-03-14 06:00:00,paypal
3650,3953,255,112.8,3.57,captured,2026-02-23 21:00:00,card
3651,3954,259,88.71,2.87,captured,2025-12-24 16:00:00,ach
3652,3954,259,88.71,2.87,refunded,2025-12-24 14:00:00,ach
3653,3955,48,156.59,4.84,captured,2025-07-03 19:00:00,wire
3654,3957,241,125.48,3.94,captured,2025-09-23 17:00:00,card
3655,3958,250,109.7,3.48,captured,2025-09-10 02:00:00,ach
3656,3960,374,197.72,6.03,captured,2026-08-31 07:00:00,wire
3657,3961,332,174.76,5.37,captured,2025-03-20 22:00:00,wire
3658,3961,332,174.76,5.37,refunded,2025-03-21 09:00:00,paypal
3659,3963,482,573.19,16.92,captured,2025-04-07 16:00:00,ach
3660,3964,107,638.97,18.83,captured,2025-12-29 02:00:00,ach
3661,3965,170,103.91,3.31,captured,2026-02-17 18:00:00,ach
3662,3966,244,161.32,4.98,captured,2025-01-24 01:00:00,wire
3663,3968,172,61.31,2.08,captured,2025-07-16 21:00:00,wire
3664,3969,464,163.3,5.04,captured,2025-10-25 13:00:00,card
3665,3970,76,119.88,3.78,captured,2025-10-24 19:00:00,ach
3666,3971,256,156.95,4.85,captured,2025-10-16 06:00:00,card
3667,3972,236,196.38,6.0,captured,2026-01-26 03:00:00,card
3668,3973,44,75.06,2.48,captured,2025-05-03 04:00:00,paypal
3669,3974,101,277.42,8.35,captured,2026-06-08 08:00:00,paypal
3670,3975,137,167.57,5.16,captured,2026-05-28 10:00:00,wire
