remote_id,remote_brand_id,remote_created,remote_gateway_id,transaction_type,status,errordesc,psp,pp,paymentmethod,country,card_bin,source
4012,1005,1787274769,9,authorization,3,Invalid CVV,,,,CA,ES,CY
29798,1073,1787275997,9,refund,3,Issuer unavailable,,,,ES,PL,CY
19545,1057,1787276902,6,api_sale,3,Insufficient funds,LegacyPSP-B,,,GB,FR,CY
15896,1072,1787276924,10,sale,2,,,,bank_transfer,CA,DE,CY
16148,1022,1787277814,5,refund,2,,,,wallet,US,CA,CY
20485,1053,1787278412,11,deposit,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,wallet,NL,MX,CY
12258,1061,1787280428,1,refund,3,Issuer unavailable,,,,DE,FR,CY
29579,1059,1787281327,9,authorization,3,Issuer unavailable,,PP-Fallback,card,US,NL,CY
18810,1004,1787281549,9,withdrawal,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-A,,,MX,DE,CY
26250,1073,1787282028,9,deposit,3,Suspected fraud,,,,ES,,CY
23037,1015,1787282707,10,refund,12,,,,,PL,GB,CY
18394,1004,1787283217,9,withdrawal,2,,,,card,MX,ES,CY
8240,1010,1787283434,8,capture,2,,,,,NL,PL,CY
20727,1044,1787284267,5,payout,2,,LegacyPSP-A,,,US,CA,CY
23779,1015,1787284347,10,capture,2,,,,,PL,,CY
21042,1052,1787284501,11,withdrawal,3,Suspected fraud,,PP-Fallback,,CA,,CY
20075,1011,1787284571,14,payout,3,Do not honor,LegacyPSP-A,,,CA,PL,CY
3834,1057,1787285721,6,payout,2,,LegacyPSP-A,,,GB,,CY
18566,1067,1787286653,14,capture,2,,,,,CA,,BR
15296,1052,1787286727,6,authorization,3,Insufficient funds,LegacyPSP-B,,,CA,ES,CY
27495,1004,1787287198,8,payout,3,Insufficient funds,,,,MX,PL,CY
2087,1020,1787288012,9,payout,12,,,,,CA,FR,CY
3833,1030,1787288458,6,authorization,4,,LegacyPSP-A,,,CA,,CY
2161,1067,1787289049,13,payout,2,,LegacyPSP-B,,,CA,NL,CY
902,1051,1787289328,4,deposit,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,FR,DE,CY
7111,1009,1787290010,13,authorization,2,,,PP-Fallback,,CA,,CY
1013,1044,1787290042,5,api_sale,2,,,,wallet,US,,BR
10814,1052,1787290302,11,refund,3,Invalid CVV,,,,CA,,CY
17127,1011,1787291014,14,api_sale,4,,,,,CA,MX,CY
20816,1039,1787291029,1,payout,3,Insufficient funds,,,,CA,,CY
16771,1062,1787292021,7,payout,4,,,,,PL,NL,CY
12961,1029,1787293682,3,refund,4,,LegacyPSP-A,,,MX,BR,CY
26668,1041,1787293907,13,payout,4,,LegacyPSP-A,,wallet,BR,,CY
18271,1004,1787294454,13,refund,2,,LegacyPSP-B,,,MX,,CY
13027,1076,1787294627,4,capture,3,Do not honor,,,,BR,PL,CY
20887,1038,1787294656,1,api_sale,4,,LegacyPSP-A,,,DE,ES,CY
23290,1004,1787295817,9,capture,1,,LegacyPSP-B,,,MX,,CY
586,1059,1787295894,9,refund,3,Insufficient funds,LegacyPSP-A,,,US,ES,CY
4013,1076,1787296609,6,refund,3,Suspected fraud,,,wallet,BR,MX,BR
10833,1011,1787297105,14,payout,2,,,,,CA,GB,CY
19146,1014,1787297560,8,authorization,3,Invalid CVV,LegacyPSP-A,,,CA,FR,CY
21235,1022,1787297779,5,deposit,4,,,,,US,MX,CY
5904,1011,1787298149,14,deposit,2,,,,,CA,MX,CY
6436,1031,1787298659,4,authorization,12,,,,,MX,,CY
19647,1031,1787299228,14,payout,12,,,,,MX,,CY
5666,1042,1787301105,10,api_sale,12,,,,wallet,BR,,BR
14053,1073,1787301580,9,withdrawal,3,Invalid CVV,,,,ES,FR,CY
6196,1015,1787302066,10,deposit,4,,LegacyPSP-A,PP-Fallback,,PL,,CY
21507,1012,1787304941,5,api_sale,3,Transaction timed out. Old status pending_async. New status declined.,,,,MX,,CY
27261,1011,1787305249,14,api_sale,3,Insufficient funds,LegacyPSP-A,,,CA,,CY
4027,1004,1787305796,10,capture,3,Card expired,,,,MX,MX,CY
5204,1011,1787306007,14,withdrawal,4,,LegacyPSP-B,PP-Fallback,,CA,,CY
5434,1018,1787306384,8,authorization,4,,,,,DE,,CY
9192,1010,1787306860,8,sale,3,Insufficient funds,,,,NL,,CY
21939,1018,1787308076,8,api_sale,4,,,,,DE,MX,CY
8241,1011,1787308125,14,sale,4,,,,,CA,US,CY
4576,1024,1787308500,4,api_sale,4,,LegacyPSP-A,PP-Fallback,,CA,US,CY
4743,1049,1787309810,11,api_sale,3,Insufficient funds,,PP-Fallback,,CA,NL,CY
22346,1031,1787310150,14,payout,3,Suspected fraud,,PP-Fallback,,MX,,CY
18988,1058,1787310291,4,sale,3,Card expired,LegacyPSP-A,,,PL,ES,CY
18039,1064,1787310801,12,refund,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,,BR,MX,CY
11805,1011,1787311299,14,payout,2,,,,,CA,GB,CY
24950,1011,1787312028,14,refund,2,,,,,CA,,CY
29775,1034,1787314067,13,payout,12,,LegacyPSP-A,,,MX,MX,CY
21009,1064,1787314156,5,deposit,3,Do not honor,,,,BR,,CY
24867,1066,1787315492,14,deposit,4,,,,,GB,MX,CY
28245,1017,1787316235,1,sale,1,,LegacyPSP-A,,,BR,,CY
16130,1031,1787316442,2,api_sale,3,Transaction timed out. Old status pending_async. New status declined.,,,card,MX,,CY
20323,1042,1787316962,8,capture,4,,LegacyPSP-B,PP-Fallback,,BR,FR,CY
19963,1018,1787318293,10,withdrawal,4,,,PP-Fallback,,DE,,CY
26019,1052,1787318585,6,api_sale,3,Do not honor,,,wallet,CA,MX,CY
6552,1014,1787319064,1,sale,3,Insufficient funds,LegacyPSP-A,PP-Fallback,,CA,PL,CY
5144,1009,1787320070,4,api_sale,2,,,,,CA,,CY
26774,1008,1787321505,9,api_sale,12,,,,,NL,GB,CY
22428,1003,1787321622,8,refund,12,,LegacyPSP-A,PP-Fallback,card,US,US,BR
26740,1018,1787322803,10,withdrawal,3,Insufficient funds,,,,DE,GB,CY
6130,1074,1787323181,14,deposit,4,,,,,ES,,CY
20978,1017,1787326112,1,payout,4,,,,,BR,GB,CY
25244,1052,1787326170,3,payout,2,,,,,CA,,CY
20488,1061,1787326174,1,api_sale,2,,,,,DE,,CY
5478,1045,1787326203,9,payout,4,,,,card,FR,,CY
326,1059,1787326855,12,deposit,12,,,PP-Fallback,wallet,US,,CY
5021,1076,1787327449,4,refund,3,Do not honor,,,bank_transfer,BR,NL,CY
21060,1008,1787328751,9,payout,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,NL,FR,BR
3729,1006,1787328880,12,sale,12,,LegacyPSP-B,,,US,,CY
16057,1067,1787329621,9,payout,4,,,,bank_transfer,CA,,CY
3959,1009,1787330500,4,payout,4,,,,,CA,US,BR
23117,1019,1787330681,11,sale,3,Invalid CVV,,,,MX,,CY
17860,1012,1787330861,5,deposit,2,,,,,MX,ES,CY
17012,1059,1787331178,14,payout,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-A,,,US,,CY
20733,1059,1787333544,14,api_sale,2,,LegacyPSP-A,,,US,PL,CY
24501,1004,1787334663,13,deposit,12,,,,,MX,,CY
9590,1062,1787335136,7,api_sale,2,,LegacyPSP-A,PP-Fallback,,PL,,CY
25555,1033,1787336154,9,deposit,2,,,,,BR,GB,CY
2292,1009,1787336274,5,authorization,4,,,,,CA,GB,BR
11236,1018,1787337858,8,capture,3,Insufficient funds,LegacyPSP-B,,card,DE,NL,CY
9131,1007,1787338957,8,payout,2,,LegacyPSP-B,,,DE,,CY
29852,1031,1787339826,2,refund,12,,LegacyPSP-B,PP-Fallback,,MX,US,CY
25298,1031,1787344039,14,api_sale,3,Issuer unavailable,LegacyPSP-A,,,MX,FR,CY
23143,1029,1787346574,3,deposit,2,,,,,MX,PL,CY
21943,1015,1787348065,10,withdrawal,2,,,,,PL,,CY
12382,1020,1787348334,9,payout,2,,,,,CA,US,CY
15761,1012,1787348540,12,capture,3,Invalid CVV,,,,MX,,CY
5651,1018,1787348817,8,api_sale,2,,LegacyPSP-B,,,DE,PL,CY
9182,1001,1787349228,9,refund,2,,,,,BR,,CY
10638,1010,1787352452,5,api_sale,4,,LegacyPSP-B,,,NL,,CY
29916,1058,1787353836,4,refund,2,,,,,PL,MX,CY
3003,1059,1787354326,9,withdrawal,12,,LegacyPSP-B,,,US,DE,CY
25446,1033,1787357249,9,deposit,4,,LegacyPSP-B,PP-Fallback,,BR,US,CY
26469,1009,1787357813,13,api_sale,1,,,,card,CA,,CY
9966,1004,1787358501,8,capture,12,,,PP-Fallback,card,MX,FR,CY
15985,1031,1787358945,2,payout,12,,LegacyPSP-A,,,MX,,CY
21797,1012,1787358965,9,deposit,3,Issuer unavailable,,PP-Fallback,,MX,GB,CY
13607,1004,1787359723,8,refund,12,,,,,MX,CA,CY
20151,1011,1787362309,14,deposit,3,Invalid CVV,,,,CA,,CY
10964,1015,1787363601,10,authorization,4,,,PP-Fallback,card,PL,,CY
765,1035,1787365302,11,payout,12,,,PP-Fallback,,PL,,BR
4150,1002,1787365895,11,refund,3,Issuer unavailable,,,,ES,US,BR
10202,1052,1787366755,6,refund,3,Insufficient funds,,,,CA,DE,CY
7048,1009,1787366858,1,authorization,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-B,,,CA,PL,CY
98,1002,1787368146,12,authorization,4,,LegacyPSP-A,PP-Fallback,,ES,,CY
15807,1066,1787368262,14,refund,2,,,,,GB,PL,CY
20683,1010,1787368362,6,api_sale,3,Insufficient funds,,,card,NL,FR,CY
9819,1054,1787368413,14,api_sale,12,,,,,BR,NL,CY
14637,1018,1787368721,10,authorization,4,,LegacyPSP-A,,,DE,,CY
1891,1076,1787368825,3,api_sale,4,,,PP-Fallback,bank_transfer,BR,,CY
17018,1031,1787369164,2,authorization,12,,,,,MX,,CY
11950,1050,1787370601,11,refund,7,,LegacyPSP-B,,,DE,DE,CY
10563,1041,1787371024,13,refund,4,,LegacyPSP-A,,,BR,,CY
532,1027,1787371581,13,withdrawal,3,Invalid CVV,,PP-Fallback,,DE,,BR
8267,1009,1787371822,1,sale,4,,,,,CA,,CY
6402,1018,1787372711,10,authorization,4,,,,wallet,DE,PL,CY
18512,1038,1787373150,5,authorization,12,,,,,DE,BR,CY
10211,1031,1787373918,14,withdrawal,2,,,,bank_transfer,MX,BR,CY
14741,1052,1787374667,11,refund,3,Suspected fraud,LegacyPSP-B,,wallet,CA,,CY
13526,1058,1787374880,4,api_sale,4,,LegacyPSP-A,,bank_transfer,PL,,CY
19437,1000,1787375278,12,capture,2,,,,,BR,FR,CY
17674,1062,1787376423,7,sale,12,,,,wallet,PL,,CY
7150,1009,1787376429,4,refund,2,,LegacyPSP-B,,,CA,BR,CY
17254,1052,1787376627,6,capture,3,Invalid CVV,,,,CA,DE,BR
27533,1064,1787376889,1,capture,3,Suspected fraud,,,,BR,,CY
1726,1018,1787378149,10,refund,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,card,DE,ES,CY
3468,1010,1787378719,8,authorization,12,,LegacyPSP-A,,,NL,DE,CY
12140,1058,1787378725,4,withdrawal,3,Issuer unavailable,LegacyPSP-A,,,PL,FR,CY
971,1012,1787378787,9,payout,2,,,,,MX,,CY
9389,1018,1787378926,8,authorization,12,,,,bank_transfer,DE,NL,CY
15138,1073,1787379606,9,sale,2,,,,,ES,US,CY
27264,1048,1787380563,10,sale,3,Card expired,,PP-Fallback,,PL,,CY
17875,1011,1787381507,14,refund,3,Suspected fraud,,,card,CA,,CY
21721,1054,1787382092,14,deposit,4,,,PP-Fallback,,BR,,BR
18537,1059,1787383330,9,payout,12,,,,,US,,CY
24228,1010,1787384927,6,withdrawal,7,,LegacyPSP-B,,,NL,PL,CY
24742,1030,1787385255,8,api_sale,3,Issuer unavailable,LegacyPSP-B,,,CA,BR,CY
27605,1018,1787386016,10,api_sale,4,,,,,DE,,CY
25167,1007,1787386417,11,api_sale,4,,,,card,DE,US,CY
12165,1029,1787387798,6,withdrawal,2,,LegacyPSP-B,,card,MX,MX,CY
8206,1054,1787388264,11,refund,12,,,,,BR,,CY
27965,1044,1787389409,5,deposit,3,Suspected fraud,LegacyPSP-A,,,US,MX,CY
6706,1067,1787389454,14,withdrawal,12,,LegacyPSP-A,PP-Fallback,card,CA,CA,CY
10459,1035,1787390084,3,payout,4,,LegacyPSP-B,PP-Fallback,,PL,PL,CY
7912,1037,1787391450,10,api_sale,2,,,,,MX,,CY
10259,1066,1787393450,14,capture,3,Invalid CVV,LegacyPSP-A,PP-Fallback,,GB,GB,CY
142,1018,1787394398,10,sale,12,,,,,DE,,CY
22279,1067,1787395606,13,api_sale,7,,,,,CA,DE,BR
9066,1008,1787395611,14,authorization,4,,,,wallet,NL,,CY
27417,1018,1787396899,10,deposit,2,,,,,DE,GB,CY
8236,1031,1787398179,2,sale,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,card,MX,GB,CY
6616,1051,1787399680,4,payout,2,,LegacyPSP-B,,,FR,ES,CY
7298,1054,1787400239,14,refund,12,,,,,BR,DE,CY
12786,1042,1787400397,10,api_sale,3,Invalid CVV,,,,BR,CA,CY
23852,1038,1787401334,5,refund,12,,,PP-Fallback,,DE,,CY
16697,1012,1787401367,12,sale,3,Transaction timed out. Old status pending_async. New status declined.,,,,MX,MX,CY
18418,1061,1787401747,1,authorization,3,Issuer unavailable,,,,DE,GB,BR
11007,1008,1787405115,14,capture,7,,,PP-Fallback,,NL,FR,CY
28815,1074,1787406033,14,withdrawal,12,,,,,ES,,BR
13700,1012,1787406889,14,authorization,4,,,,,MX,,CY
13776,1024,1787407266,8,capture,3,Insufficient funds,,,,CA,BR,CY
9616,1010,1787408708,6,authorization,12,,LegacyPSP-A,,,NL,,CY
14235,1020,1787409367,9,withdrawal,12,,LegacyPSP-B,,,CA,,CY
19951,1008,1787409426,14,withdrawal,4,,,,card,NL,FR,CY
17999,1018,1787409685,10,deposit,2,,,,,DE,MX,CY
8246,1067,1787410761,9,refund,4,,LegacyPSP-B,PP-Fallback,,CA,CA,BR
19182,1074,1787411158,2,sale,2,,,,,ES,,CY
28951,1059,1787411368,14,api_sale,12,,LegacyPSP-A,PP-Fallback,,US,,CY
5652,1030,1787413212,3,capture,4,,,,,CA,PL,CY
12244,1067,1787413669,13,capture,2,,LegacyPSP-B,PP-Fallback,,CA,US,CY
3680,1046,1787414496,12,capture,4,,,,,NL,BR,CY
7377,1007,1787414683,2,withdrawal,4,,LegacyPSP-A,,,DE,,CY
20689,1072,1787415046,5,withdrawal,2,,,,,CA,,CY
2907,1049,1787416241,13,payout,3,Invalid CVV,LegacyPSP-A,,,CA,,CY
5108,1016,1787416929,13,refund,3,Card expired,,,wallet,MX,,CY
13373,1058,1787417709,4,capture,12,,LegacyPSP-B,,,PL,NL,CY
2221,1067,1787418303,13,sale,12,,LegacyPSP-B,,,CA,,BR
7006,1015,1787420501,10,deposit,4,,LegacyPSP-A,,,PL,US,CY
8190,1018,1787421658,10,api_sale,2,,LegacyPSP-B,,,DE,GB,CY
14423,1022,1787423283,8,deposit,2,,LegacyPSP-B,,,US,,CY
14348,1067,1787424699,9,withdrawal,4,,,,,CA,ES,CY
1350,1030,1787425051,6,authorization,12,,,,,CA,FR,BR
23340,1011,1787425676,14,api_sale,12,,,,,CA,,CY
20936,1031,1787426093,2,sale,4,,,,,MX,BR,CY
2149,1059,1787426453,14,deposit,3,Card expired,,,card,US,GB,CY
24319,1059,1787426750,14,capture,12,,,,,US,PL,CY
15242,1034,1787427611,9,api_sale,2,,LegacyPSP-B,,wallet,MX,CA,CY
22943,1051,1787428164,4,payout,2,,,,,FR,,CY
21603,1029,1787428816,3,api_sale,4,,,,card,MX,ES,CY
2563,1007,1787429198,8,withdrawal,3,Insufficient funds,,,,DE,DE,CY
8057,1031,1787431423,14,authorization,3,Issuer unavailable,LegacyPSP-B,,card,MX,,CY
11856,1054,1787431607,11,refund,4,,,,,BR,,CY
14214,1030,1787433948,8,sale,12,,,,,CA,BR,CY
24632,1004,1787434817,8,refund,3,Insufficient funds,,,,MX,DE,CY
13465,1052,1787435246,3,authorization,4,,,,card,CA,DE,CY
29572,1011,1787436511,14,withdrawal,2,,,,,CA,FR,CY
13385,1009,1787436597,4,authorization,12,,LegacyPSP-A,,bank_transfer,CA,ES,CY
20450,1010,1787437070,8,api_sale,2,,,PP-Fallback,,NL,NL,CY
5405,1010,1787438194,4,payout,3,Insufficient funds,,,,NL,US,CY
11761,1015,1787438725,10,withdrawal,3,Transaction timed out. Old status pending_async. New status declined.,,,bank_transfer,PL,NL,CY
26504,1067,1787439547,9,capture,2,,LegacyPSP-B,,,CA,PL,CY
2704,1058,1787440277,11,withdrawal,3,Do not honor,,,,PL,,CY
9230,1073,1787441379,9,sale,3,Insufficient funds,,PP-Fallback,,ES,,CY
14176,1038,1787443711,2,authorization,4,,,,,DE,,CY
16930,1007,1787444450,4,payout,3,Card expired,LegacyPSP-A,,,DE,MX,CY
10421,1070,1787445080,3,sale,3,Issuer unavailable,,,,FR,,CY
5183,1067,1787445876,14,capture,3,Issuer unavailable,,,,CA,,CY
6488,1058,1787446349,11,withdrawal,12,,,,,PL,,CY
9763,1030,1787446795,8,withdrawal,4,,,,wallet,CA,MX,CY
17709,1034,1787446828,10,withdrawal,4,,,,,MX,CA,CY
9872,1058,1787447228,4,payout,12,,LegacyPSP-B,,,PL,ES,CY
20436,1012,1787447955,9,capture,2,,LegacyPSP-B,,,MX,ES,CY
29184,1013,1787448584,11,deposit,12,,,,,CA,,CY
10138,1073,1787448677,9,sale,3,Card expired,LegacyPSP-A,PP-Fallback,,ES,,CY
29212,1010,1787448767,8,api_sale,3,Invalid CVV,,PP-Fallback,,NL,CA,CY
11556,1013,1787449012,5,sale,12,,,,,CA,GB,CY
15393,1003,1787449606,7,refund,12,,,,,US,BR,CY
6001,1011,1787451241,14,payout,3,Invalid CVV,,,card,CA,,CY
4460,1059,1787452885,12,refund,3,Do not honor,,,,US,,CY
15907,1047,1787453756,2,capture,1,,,,,PL,,CY
25978,1057,1787454997,8,authorization,12,,LegacyPSP-B,,,GB,ES,CY
20731,1030,1787455240,8,authorization,3,Transaction timed out. Old status pending. New status declined.,,,,CA,,CY
6609,1010,1787458364,5,capture,3,Insufficient funds,,,,NL,,CY
687,1077,1787459619,7,api_sale,1,,,,,BR,MX,CY
20721,1058,1787461100,11,deposit,3,Card expired,LegacyPSP-B,PP-Fallback,,PL,PL,CY
28612,1059,1787462744,14,refund,7,,,,,US,MX,CY
13265,1012,1787463151,9,api_sale,12,,,PP-Fallback,,MX,,BR
10280,1018,1787463174,10,api_sale,2,,,,wallet,DE,,CY
18431,1044,1787465106,6,payout,12,,,,bank_transfer,US,,CY
4712,1061,1787465687,1,authorization,3,Insufficient funds,,,,DE,,CY
23017,1061,1787466475,1,withdrawal,2,,,,,DE,BR,CY
5960,1073,1787467184,9,withdrawal,3,Insufficient funds,,PP-Fallback,,ES,,CY
20646,1065,1787468560,14,sale,3,Issuer unavailable,,,,DE,US,CY
22647,1044,1787468636,6,refund,3,Do not honor,,,,US,DE,CY
14096,1004,1787468677,8,api_sale,3,Insufficient funds,,PP-Fallback,card,MX,MX,CY
26683,1076,1787470152,4,deposit,2,,,,,BR,US,CY
6530,1030,1787470284,8,api_sale,2,,,,wallet,CA,US,CY
13542,1012,1787471430,12,refund,3,Do not honor,,,card,MX,PL,CY
2289,1020,1787471581,9,withdrawal,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,wallet,CA,PL,CY
5582,1074,1787471922,14,withdrawal,3,Do not honor,LegacyPSP-A,PP-Fallback,,ES,GB,CY
28423,1041,1787472229,11,deposit,2,,,,,BR,FR,CY
3927,1048,1787472565,10,capture,2,,,,,PL,,BR
28554,1031,1787473342,4,sale,2,,,,,MX,,CY
11382,1015,1787474773,10,capture,2,,,,,PL,DE,CY
5600,1018,1787475232,8,authorization,2,,,,,DE,,CY
11582,1020,1787475574,13,refund,12,,,,,CA,CA,CY
1222,1054,1787476522,11,capture,4,,,,,BR,,CY
11219,1057,1787476675,8,withdrawal,4,,,PP-Fallback,wallet,GB,ES,CY
17907,1030,1787476937,8,payout,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,,CA,BR,BR
3505,1019,1787478455,10,deposit,2,,LegacyPSP-B,,wallet,MX,BR,CY
26401,1049,1787478851,7,api_sale,4,,LegacyPSP-B,,,CA,GB,CY
14164,1042,1787478905,10,deposit,3,Card expired,,,,BR,BR,CY
10731,1066,1787480093,14,capture,2,,,PP-Fallback,,GB,CA,CY
5300,1029,1787480434,3,authorization,2,,,,,MX,,CY
5059,1031,1787482137,4,withdrawal,2,,,,,MX,GB,CY
14132,1015,1787482725,10,refund,3,Transaction timed out. Old status pending. New status declined.,,PP-Fallback,,PL,MX,CY
17957,1008,1787483217,5,api_sale,12,,,,,NL,DE,CY
3044,1004,1787485349,13,authorization,2,,,,,MX,NL,CY
25105,1015,1787487818,10,withdrawal,2,,,,,PL,PL,CY
13450,1010,1787488941,8,refund,3,Suspected fraud,,,,NL,BR,CY
12702,1015,1787489303,10,sale,12,,,,,PL,US,BR
23929,1017,1787489634,1,sale,3,Do not honor,LegacyPSP-A,,wallet,BR,CA,CY
10186,1039,1787489870,1,refund,2,,LegacyPSP-A,,card,CA,,CY
25302,1008,1787490088,5,capture,4,,,,,NL,DE,CY
2082,1004,1787490516,13,withdrawal,2,,LegacyPSP-B,,bank_transfer,MX,CA,CY
18733,1030,1787490982,3,deposit,3,Suspected fraud,,,,CA,,CY
13941,1051,1787491015,4,withdrawal,12,,,,,FR,,CY
8491,1048,1787492049,10,withdrawal,3,Suspected fraud,,,,PL,MX,CY
29008,1068,1787492207,13,payout,3,Suspected fraud,,,card,DE,,CY
6187,1073,1787493760,9,sale,3,Do not honor,,,,ES,,BR
27227,1019,1787494263,13,withdrawal,3,Transaction timed out. Old status pending_async. New status declined.,,PP-Fallback,,MX,NL,CY
4250,1044,1787495014,12,authorization,12,,,,,US,MX,CY
16071,1064,1787497658,12,refund,12,,,,,BR,,CY
22919,1020,1787497797,13,withdrawal,3,Do not honor,,,card,CA,BR,CY
5817,1061,1787497984,1,payout,3,Invalid CVV,,,,DE,,CY
7581,1007,1787498109,8,capture,2,,,,,DE,US,CY
17861,1004,1787500396,9,sale,12,,,PP-Fallback,,MX,,CY
24561,1023,1787501277,10,sale,1,,,PP-Fallback,,ES,GB,CY
17717,1052,1787501801,11,payout,3,Do not honor,LegacyPSP-B,,,CA,BR,CY
915,1012,1787503399,9,deposit,3,Transaction timed out. Old status pending. New status declined.,LegacyPSP-A,,,MX,,CY
13707,1073,1787503622,9,capture,3,Issuer unavailable,,,,ES,,CY
14575,1012,1787503635,12,payout,4,,,,,MX,BR,CY
16782,1015,1787503710,10,refund,3,Do not honor,,PP-Fallback,,PL,PL,CY
5096,1061,1787503999,1,payout,3,Transaction timed out. Old status pending. New status declined.,,,,DE,ES,CY
8894,1004,1787504066,13,capture,4,,,,,MX,GB,CY
25534,1003,1787505576,6,capture,12,,LegacyPSP-B,,,US,,BR
25704,1012,1787506497,12,withdrawal,7,,LegacyPSP-A,,bank_transfer,MX,GB,CY
5375,1065,1787506842,9,payout,12,,,PP-Fallback,bank_transfer,DE,MX,CY
9398,1076,1787507271,4,authorization,4,,,,,BR,,CY
17961,1011,1787507664,14,sale,2,,,,,CA,NL,BR
15103,1076,1787508135,7,refund,3,Card expired,,,,BR,GB,BR
22158,1046,1787509857,12,sale,12,,,,bank_transfer,NL,,CY
25549,1005,1787510724,9,refund,4,,,,,CA,,CY
22967,1042,1787511051,8,withdrawal,3,Insufficient funds,,PP-Fallback,,BR,PL,CY
18923,1057,1787512369,8,refund,4,,,PP-Fallback,,GB,CA,CY
23285,1009,1787513213,4,sale,12,,,,,CA,NL,CY
2838,1030,1787513434,8,capture,2,,,,,CA,,CY
5635,1011,1787513877,14,withdrawal,2,,LegacyPSP-B,,,CA,,CY
8545,1012,1787514132,9,deposit,12,,,,card,MX,,BR
4989,1007,1787514861,8,deposit,4,,,,,DE,,CY
9270,1041,1787515110,11,api_sale,2,,,,,BR,,CY
7829,1010,1787516156,6,refund,3,Card expired,LegacyPSP-B,PP-Fallback,wallet,NL,BR,CY
11127,1014,1787516285,1,capture,4,,,,,CA,,CY
8887,1067,1787516838,9,withdrawal,2,,,PP-Fallback,,CA,,CY
16544,1012,1787516983,12,capture,3,Card expired,LegacyPSP-A,,,MX,DE,CY
14975,1073,1787517382,9,deposit,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-A,,,ES,,CY
11415,1071,1787518753,6,payout,3,Do not honor,,,bank_transfer,DE,BR,CY
10632,1007,1787524356,8,api_sale,4,,,,,DE,,CY
4680,1052,1787524585,11,authorization,3,Suspected fraud,LegacyPSP-B,,,CA,ES,CY
8398,1059,1787524756,12,payout,3,Issuer unavailable,LegacyPSP-B,,bank_transfer,US,,CY
13445,1007,1787524933,4,sale,2,,LegacyPSP-B,,wallet,DE,ES,CY
13100,1015,1787525469,10,capture,3,Do not honor,LegacyPSP-A,,bank_transfer,PL,,CY
9021,1011,1787525896,14,api_sale,4,,,,,CA,FR,CY
20579,1058,1787526236,11,withdrawal,3,Issuer unavailable,LegacyPSP-B,,,PL,,BR
3231,1039,1787527354,1,authorization,3,Invalid CVV,LegacyPSP-B,,,CA,,CY
7310,1042,1787527422,8,withdrawal,3,Suspected fraud,,,card,BR,,CY
21990,1051,1787527542,1,withdrawal,3,Invalid CVV,,,,FR,,CY
20319,1038,1787529862,2,deposit,12,,,,,DE,MX,CY
15086,1077,1787530310,10,payout,12,,,,wallet,BR,,CY
27159,1070,1787530662,9,authorization,3,Insufficient funds,,,,FR,BR,CY
21909,1051,1787530842,4,refund,4,,,PP-Fallback,card,FR,GB,CY
10166,1055,1787532230,4,api_sale,12,,,,,ES,BR,CY
3703,1052,1787532677,3,sale,3,Invalid CVV,,PP-Fallback,,CA,,CY
8147,1064,1787532980,12,authorization,2,,LegacyPSP-A,,wallet,BR,DE,CY
27385,1005,1787533179,9,payout,1,,,,,CA,,CY
27884,1020,1787533321,13,payout,3,Do not honor,LegacyPSP-A,,,CA,PL,CY
6416,1046,1787534457,12,refund,12,,LegacyPSP-B,,,NL,,CY
3884,1014,1787534923,8,refund,3,Suspected fraud,,,,CA,FR,CY
20333,1052,1787535618,3,sale,3,Issuer unavailable,,,,CA,MX,CY
26243,1011,1787536956,14,refund,3,Card expired,,PP-Fallback,,CA,GB,CY
828,1011,1787537744,14,withdrawal,3,Insufficient funds,,,,CA,ES,CY
5121,1012,1787537841,14,capture,3,Invalid CVV,,,,MX,CA,BR
26106,1020,1787538032,13,payout,3,Do not honor,,PP-Fallback,,CA,GB,CY
7847,1070,1787538298,9,capture,3,Card expired,,,card,FR,BR,CY
11539,1057,1787538497,6,refund,4,,,,,GB,,CY
13161,1047,1787539310,2,withdrawal,12,,LegacyPSP-B,,bank_transfer,PL,ES,CY
17625,1007,1787539608,11,payout,2,,,,,DE,ES,CY
19188,1074,1787539789,13,deposit,3,Do not honor,,,,ES,,CY
3232,1029,1787539951,5,refund,4,,LegacyPSP-B,PP-Fallback,,MX,GB,CY
1706,1070,1787539981,3,authorization,3,Transaction timed out. Old status pending_async. New status declined.,LegacyPSP-B,,,FR,GB,CY
7983,1076,1787540322,4,api_sale,2,,,,,BR,DE,CY
23618,1067,1787541210,13,sale,12,,LegacyPSP-B,,card,CA,ES,CY
12098,1015,1787542597,10,capture,12,,,,,PL,,CY
28714,1049,1787543549,13,api_sale,2,,LegacyPSP-B,,,CA,CA,CY
