Order ID,Order Date,Order Time,Customer ID,Membership Status,Restaurant Name,Cuisine Type,City,Order Status,Items Count,Subtotal,Base Delivery Fee,JET+ Delivery Fees Funded,JET+ Logistics Delivery Fee Share,Service Fee,Tip Amount,Order Total,Payment Method,Delivery Time (min),Driver ID,Customer Rating,Promo Code Used
ORD-100897,2026-10-09,22:37,CUST-1138,Non-Member,Banh Mi Bros,Vietnamese,Gresham,Delivered,6,62.99,7.88,0.0,5.17,6.93,6.18,83.98,Debit Card,42,DRV-242,2,NEWUSER
ORD-100898,2026-10-11,21:20,CUST-1111,Non-Member,Tokyo Bento Box,Japanese,Gresham,Delivered,4,14.06,6.05,0.0,3.85,1.55,3.34,25.0,PayPal,36,DRV-200,4,
ORD-100899,2026-10-11,23:24,CUST-1175,Non-Member,Olive & Vine,Mediterranean,Portland,Delivered,3,17.38,2.05,0.0,1.19,1.91,0.68,22.02,Debit Card,68,DRV-264,1,SAVE10
ORD-100900,2026-10-12,08:42,CUST-1329,JET+ Member,Slice of Napoli,Italian,Tigard,Delivered,6,19.1,2.37,2.37,1.75,2.1,2.56,23.76,Gift Card,41,DRV-290,5,
ORD-100901,2026-10-12,20:32,CUST-1024,JET+ Member,Lucky Panda Wok,Chinese,Tigard,Delivered,3,49.29,4.12,4.12,2.93,5.42,6.73,61.44,Gift Card,25,DRV-265,5,SAVE10
ORD-100902,2026-10-16,07:45,CUST-1087,Non-Member,Pancake Palace,Breakfast,Gresham,Delivered,3,49.65,7.61,0.0,6.04,5.46,2.93,65.65,Debit Card,20,DRV-215,5,NEWUSER
ORD-100903,2026-10-17,03:36,CUST-1126,Non-Member,Sushi Zen,Japanese,Lake Oswego,Delivered,6,75.71,5.48,0.0,3.58,8.33,8.8,98.32,PayPal,29,DRV-281,5,SUMMER26
ORD-100904,2026-10-17,04:47,CUST-1307,Non-Member,Banh Mi Bros,Vietnamese,Beaverton,Delivered,5,31.55,5.53,0.0,4.24,3.47,2.51,43.06,Debit Card,45,DRV-295,2,NEWUSER
ORD-100905,2026-10-18,07:44,CUST-1344,Non-Member,Stars & Stripes Diner,American,Beaverton,Delivered,2,58.88,6.13,0.0,4.88,6.48,6.06,77.55,PayPal,40,DRV-292,4,SUMMER26
ORD-100906,2026-10-18,11:04,CUST-1349,JET+ Member,Pancake Palace,Breakfast,Lake Oswego,Delivered,5,25.4,7.87,7.87,5.23,2.79,4.98,33.17,Google Pay,54,DRV-244,4,SUMMER26
ORD-100907,2026-10-18,21:01,CUST-1371,Non-Member,Falafel House,Mediterranean,Beaverton,Delivered,4,13.98,7.74,0.0,5.63,1.54,2.22,25.48,Credit Card,60,DRV-210,5,SAVE10
ORD-100908,2026-10-19,02:16,CUST-1237,Non-Member,Bao Down,Chinese,Beaverton,Delivered,1,18.73,5.25,0.0,3.87,2.06,1.98,28.02,Google Pay,35,DRV-248,1,
ORD-100909,2026-10-21,03:38,CUST-1102,JET+ Member,Banh Mi Bros,Vietnamese,Portland,Delivered,6,50.94,6.03,6.03,4.0,5.6,1.97,58.51,Debit Card,31,DRV-287,5,NEWUSER
ORD-100910,2026-10-21,06:15,CUST-1040,JET+ Member,Falafel House,Mediterranean,Hillsboro,Delivered Late,2,42.02,5.99,5.99,3.98,4.62,7.92,54.56,PayPal,19,DRV-246,5,SUMMER26
ORD-100911,2026-10-21,08:02,CUST-1379,JET+ Member,Stars & Stripes Diner,American,Hillsboro,Refunded,2,41.41,6.99,6.99,5.04,4.56,1.99,47.96,Credit Card,,DRV-281,,NEWUSER
ORD-100912,2026-10-23,18:30,CUST-1344,Non-Member,Fresh Roots Salads,Healthy,Tigard,Delivered,2,24.24,2.04,0.0,1.29,2.67,4.83,33.78,Credit Card,65,DRV-213,5,NEWUSER
ORD-100913,2026-10-25,02:38,CUST-1062,JET+ Member,La Taqueria,Mexican,Hillsboro,Delivered,5,44.83,3.21,3.21,2.47,4.93,7.74,57.5,Debit Card,37,DRV-252,2,SUMMER26
ORD-100914,2026-10-26,03:12,CUST-1200,Non-Member,Casa de Tacos,Mexican,Portland,Delivered,3,80.59,2.74,0.0,1.79,8.86,13.07,105.26,Apple Pay,59,DRV-229,5,
ORD-100915,2026-10-28,06:15,CUST-1301,Non-Member,Curry Corner,Indian,Tigard,Delivered,1,32.81,4.0,0.0,3.05,3.61,4.27,44.69,Apple Pay,66,DRV-244,2,SUMMER26
ORD-100916,2026-10-28,12:54,CUST-1067,JET+ Member,Pancake Palace,Breakfast,Gresham,Delivered,1,27.46,2.53,2.53,1.47,3.02,0.49,30.97,PayPal,74,DRV-207,5,
ORD-100917,2026-10-28,20:09,CUST-1216,Non-Member,Casa de Tacos,Mexican,Lake Oswego,Cancelled by Restaurant,6,60.14,7.86,0.0,5.79,6.62,1.78,76.4,Google Pay,,DRV-258,,
ORD-100918,2026-10-30,15:57,CUST-1223,Non-Member,The Griddle House,American,Gresham,Cancelled by Restaurant,6,68.42,3.62,0.0,2.44,7.53,3.38,82.95,Credit Card,,DRV-291,,NEWUSER
ORD-100919,2026-10-31,06:02,CUST-1009,JET+ Member,Olive & Vine,Mediterranean,Tigard,Delivered,7,18.57,6.32,6.32,4.21,2.04,0.75,21.36,PayPal,46,DRV-215,4,FREEDEL
ORD-100920,2026-11-03,18:23,CUST-1042,Non-Member,Burger Barn,American,Tigard,Delivered,7,40.91,3.88,0.0,2.26,4.5,7.11,56.4,Credit Card,33,DRV-234,4,
ORD-100921,2026-11-04,00:46,CUST-1263,Non-Member,Bao Down,Chinese,Beaverton,Cancelled by Customer,6,17.7,2.17,0.0,1.38,1.95,0.08,21.9,Google Pay,,DRV-284,,SUMMER26
ORD-100922,2026-11-04,08:53,CUST-1288,Non-Member,Noodle & Co Express,Asian Fusion,Lake Oswego,Delivered Late,4,73.14,2.7,0.0,1.53,8.05,15.26,99.15,PayPal,26,DRV-206,3,SAVE10
ORD-100923,2026-11-04,21:34,CUST-1396,JET+ Member,Golden Dragon,Chinese,Portland,Delivered,2,29.86,2.06,2.06,1.64,3.28,1.66,34.8,Credit Card,64,DRV-266,5,NEWUSER
ORD-100924,2026-11-05,20:56,CUST-1388,Non-Member,Falafel House,Mediterranean,Portland,Refunded,7,27.66,5.37,0.0,3.97,3.04,1.78,37.85,Google Pay,,DRV-218,,NEWUSER
ORD-100925,2026-11-07,16:20,CUST-1012,Non-Member,Sunrise Skillet,Breakfast,Tigard,Delivered Late,5,21.35,3.92,0.0,2.35,2.35,0.55,28.17,PayPal,67,DRV-257,2,SUMMER26
ORD-100926,2026-11-08,03:40,CUST-1354,JET+ Member,Slice of Napoli,Italian,Gresham,Delivered,2,28.44,3.97,3.97,2.65,3.13,3.41,34.98,Apple Pay,74,DRV-211,5,NEWUSER
ORD-100927,2026-11-08,04:18,CUST-1017,Non-Member,Tokyo Bento Box,Japanese,Hillsboro,Delivered,5,39.6,7.69,0.0,5.16,4.36,1.07,52.72,Gift Card,57,DRV-296,5,
ORD-100928,2026-11-09,00:55,CUST-1020,Non-Member,Bangkok Street Eats,Thai,Lake Oswego,Delivered,1,79.88,2.43,0.0,1.38,8.79,9.01,100.11,Google Pay,31,DRV-296,4,SAVE10
ORD-100929,2026-11-09,02:42,CUST-1291,Non-Member,The Green Bowl,Healthy,Beaverton,Delivered,3,78.81,3.83,0.0,2.3,8.67,18.81,110.12,Google Pay,64,DRV-247,5,SUMMER26
ORD-100930,2026-11-09,04:30,CUST-1017,JET+ Member,Pitmaster's Porch,BBQ,Beaverton,Cancelled by Restaurant,1,20.07,7.97,7.97,6.14,2.21,1.42,23.7,PayPal,,DRV-266,,SAVE10
ORD-100931,2026-11-09,13:46,CUST-1192,Non-Member,Thai Basil Kitchen,Thai,Lake Oswego,Cancelled by Restaurant,1,82.03,5.91,0.0,3.98,9.02,2.27,99.23,Debit Card,,DRV-229,,
ORD-100932,2026-11-09,18:44,CUST-1093,JET+ Member,Bao Down,Chinese,Tigard,Delivered,7,81.49,2.06,2.06,1.53,8.96,19.77,110.22,Apple Pay,69,DRV-219,1,SUMMER26
ORD-100933,2026-11-09,18:47,CUST-1027,Non-Member,Smoky Joe's BBQ,BBQ,Lake Oswego,Delivered,5,35.05,2.86,0.0,2.29,3.86,0.26,42.03,Apple Pay,52,DRV-252,5,
ORD-100934,2026-11-10,16:01,CUST-1013,JET+ Member,Sunrise Skillet,Breakfast,Hillsboro,Refunded,6,68.22,6.79,6.79,4.76,7.5,14.61,90.33,Apple Pay,,DRV-227,,
ORD-100935,2026-11-12,03:41,CUST-1298,Non-Member,Curry Corner,Indian,Portland,Delivered,7,31.16,7.61,0.0,4.64,3.43,0.96,43.16,Google Pay,65,DRV-215,5,SUMMER26
ORD-100936,2026-11-13,14:30,CUST-1323,JET+ Member,Lucky Panda Wok,Chinese,Beaverton,Delivered,5,25.04,7.41,7.41,5.09,2.75,0.94,28.73,Gift Card,29,DRV-214,4,SAVE10
ORD-100937,2026-11-14,01:22,CUST-1221,Non-Member,Bao Down,Chinese,Tigard,Delivered,1,27.16,3.51,0.0,1.96,2.99,0.81,34.47,Gift Card,70,DRV-232,4,SUMMER26
ORD-100938,2026-11-15,07:39,CUST-1397,Non-Member,Fresh Roots Salads,Healthy,Hillsboro,Cancelled by Restaurant,4,65.53,5.34,0.0,3.9,7.21,11.16,89.24,Google Pay,,DRV-267,,
ORD-100939,2026-11-16,17:25,CUST-1069,Non-Member,Bao Down,Chinese,Lake Oswego,Cancelled by Restaurant,2,21.08,2.11,0.0,1.68,2.32,4.62,30.13,Apple Pay,,DRV-273,,SAVE10
ORD-100940,2026-11-17,22:18,CUST-1116,Non-Member,Stars & Stripes Diner,American,Beaverton,Delivered,5,21.76,7.76,0.0,4.47,2.39,2.88,34.79,Debit Card,33,DRV-226,3,FREEDEL
ORD-100941,2026-11-18,22:00,CUST-1297,Non-Member,La Taqueria,Mexican,Portland,Delivered,7,75.71,5.61,0.0,3.33,8.33,10.54,100.19,Apple Pay,32,DRV-269,5,
ORD-100942,2026-11-19,17:16,CUST-1259,Non-Member,Stars & Stripes Diner,American,Tigard,Delivered,6,17.02,7.0,0.0,4.77,1.87,3.86,29.75,Google Pay,68,DRV-281,5,FREEDEL
ORD-100943,2026-11-20,20:05,CUST-1319,Non-Member,La Taqueria,Mexican,Hillsboro,Delivered,4,66.5,2.11,0.0,1.3,7.32,7.79,83.72,Debit Card,51,DRV-291,3,NEWUSER
ORD-100944,2026-11-20,22:10,CUST-1285,JET+ Member,Sunrise Skillet,Breakfast,Beaverton,Delivered,7,32.8,4.12,4.12,2.6,3.61,7.37,43.78,PayPal,50,DRV-278,3,FREEDEL
ORD-100945,2026-11-21,10:31,CUST-1045,JET+ Member,Olive & Vine,Mediterranean,Gresham,Delivered Late,6,27.73,6.46,6.46,3.76,3.05,1.38,32.16,Apple Pay,53,DRV-222,4,NEWUSER
ORD-100946,2026-11-22,04:10,CUST-1369,JET+ Member,Lucky Panda Wok,Chinese,Gresham,Delivered,3,71.0,7.31,7.31,5.18,7.81,7.16,85.97,Debit Card,26,DRV-282,5,
ORD-100947,2026-11-23,04:06,CUST-1220,JET+ Member,Falafel House,Mediterranean,Portland,Delivered,4,78.46,5.28,5.28,3.64,8.63,1.13,88.22,Apple Pay,52,DRV-229,3,NEWUSER
ORD-100948,2026-11-23,13:27,CUST-1257,Non-Member,Banh Mi Bros,Vietnamese,Portland,Delivered Late,5,59.64,5.64,0.0,4.45,6.56,7.58,79.42,Gift Card,59,DRV-270,5,
ORD-100949,2026-11-23,13:57,CUST-1399,JET+ Member,Casa de Tacos,Mexican,Gresham,Delivered,2,13.89,1.99,1.99,1.27,1.53,1.27,16.69,Google Pay,68,DRV-291,3,
ORD-100950,2026-11-23,23:13,CUST-1002,Non-Member,Trattoria Bella,Italian,Hillsboro,Delivered Late,2,15.77,5.63,0.0,4.22,1.73,0.94,24.07,Google Pay,66,DRV-205,5,SUMMER26
ORD-100951,2026-11-24,18:06,CUST-1118,Non-Member,Stars & Stripes Diner,American,Portland,Delivered,3,75.93,3.74,0.0,2.49,8.35,13.4,101.42,Gift Card,67,DRV-265,5,SAVE10
ORD-100952,2026-11-24,19:20,CUST-1285,Non-Member,Banh Mi Bros,Vietnamese,Lake Oswego,Delivered,5,48.5,2.32,0.0,1.3,5.33,2.76,58.91,PayPal,66,DRV-203,5,
ORD-100953,2026-11-25,05:35,CUST-1334,JET+ Member,Falafel House,Mediterranean,Portland,Delivered,1,21.96,3.91,3.91,2.51,2.42,2.95,27.33,Google Pay,34,DRV-246,5,NEWUSER
ORD-100954,2026-11-25,11:05,CUST-1265,JET+ Member,Ramen Republic,Japanese,Tigard,Refunded,5,43.91,6.53,6.53,5.22,4.83,1.76,50.5,Google Pay,,DRV-253,,
ORD-100955,2026-11-25,13:30,CUST-1366,JET+ Member,Olive & Vine,Mediterranean,Beaverton,Delivered Late,3,42.2,5.44,5.44,3.64,4.64,5.61,52.45,Google Pay,21,DRV-289,1,SUMMER26
ORD-100956,2026-11-25,14:34,CUST-1010,JET+ Member,Trattoria Bella,Italian,Lake Oswego,Delivered,5,52.4,6.19,6.19,4.41,5.76,5.08,63.24,PayPal,49,DRV-209,5,FREEDEL
ORD-100957,2026-11-28,14:29,CUST-1284,Non-Member,Taj Spice Kitchen,Indian,Gresham,Delivered,2,62.48,7.7,0.0,4.84,6.87,7.59,84.64,Google Pay,60,DRV-275,1,NEWUSER
ORD-100958,2026-11-28,21:52,CUST-1311,Non-Member,Wok This Way,Asian Fusion,Tigard,Delivered,5,58.57,7.13,0.0,5.05,6.44,5.09,77.23,Google Pay,55,DRV-292,5,
ORD-100959,2026-11-30,23:36,CUST-1267,Non-Member,Sushi Zen,Japanese,Hillsboro,Delivered,1,42.89,2.47,0.0,1.56,4.72,2.55,52.63,PayPal,18,DRV-284,4,
ORD-100960,2026-12-01,18:11,CUST-1177,Non-Member,Tokyo Bento Box,Japanese,Tigard,Delivered,6,27.77,5.38,0.0,3.16,3.05,3.54,39.74,Credit Card,24,DRV-248,2,
ORD-100961,2026-12-02,09:27,CUST-1379,Non-Member,Lucky Panda Wok,Chinese,Tigard,Delivered,1,45.8,5.77,0.0,3.21,5.04,3.19,59.8,PayPal,46,DRV-288,3,
ORD-100962,2026-12-03,05:29,CUST-1394,JET+ Member,Lucky Panda Wok,Chinese,Gresham,Delivered,4,53.23,2.82,2.82,1.76,5.86,4.07,63.16,Google Pay,32,DRV-286,1,NEWUSER
ORD-100963,2026-12-04,01:26,CUST-1309,JET+ Member,Falafel House,Mediterranean,Gresham,Delivered,7,67.73,2.38,2.38,1.35,7.45,15.05,90.23,Gift Card,63,DRV-276,4,
ORD-100964,2026-12-06,02:34,CUST-1112,Non-Member,Sushi Zen,Japanese,Gresham,Delivered,7,44.73,7.17,0.0,5.14,4.92,8.53,65.35,Debit Card,51,DRV-264,4,NEWUSER
ORD-100965,2026-12-07,03:58,CUST-1369,JET+ Member,Banh Mi Bros,Vietnamese,Lake Oswego,Delivered,7,72.05,2.21,2.21,1.42,7.93,0.88,80.86,Apple Pay,24,DRV-267,1,
ORD-100966,2026-12-08,10:07,CUST-1211,Non-Member,Bangkok Street Eats,Thai,Tigard,Delivered,1,18.19,7.79,0.0,5.43,2.0,2.35,30.33,Google Pay,66,DRV-269,4,FREEDEL
ORD-100967,2026-12-08,18:32,CUST-1274,Non-Member,Lotus Thai Cafe,Thai,Lake Oswego,Delivered,5,78.9,4.72,0.0,2.69,8.68,11.43,103.73,Gift Card,41,DRV-281,4,SAVE10
ORD-100968,2026-12-08,22:27,CUST-1017,JET+ Member,The Green Bowl,Healthy,Beaverton,Delivered,2,43.76,7.94,7.94,6.14,4.81,8.19,56.76,Google Pay,68,DRV-289,2,NEWUSER
ORD-100969,2026-12-10,00:07,CUST-1282,Non-Member,Pitmaster's Porch,BBQ,Lake Oswego,Cancelled by Restaurant,5,15.68,2.07,0.0,1.23,1.72,3.18,22.65,PayPal,,DRV-265,,SAVE10
ORD-100970,2026-12-10,12:31,CUST-1303,JET+ Member,Ramen Republic,Japanese,Hillsboro,Cancelled by Customer,3,25.37,7.71,7.71,6.11,2.79,6.14,34.3,Gift Card,,DRV-229,,
ORD-100971,2026-12-10,16:36,CUST-1285,JET+ Member,Pitmaster's Porch,BBQ,Hillsboro,Delivered,6,39.42,7.24,7.24,4.28,4.34,3.66,47.42,Credit Card,20,DRV-222,5,SUMMER26
ORD-100972,2026-12-11,01:02,CUST-1038,Non-Member,Ramen Republic,Japanese,Lake Oswego,Delivered,1,25.21,4.35,0.0,3.1,2.77,2.64,34.97,Debit Card,27,DRV-281,5,SAVE10
ORD-100973,2026-12-12,11:44,CUST-1074,JET+ Member,Pancake Palace,Breakfast,Hillsboro,Delivered,5,35.6,5.52,5.52,4.03,3.92,3.94,43.46,Credit Card,26,DRV-210,1,
ORD-100974,2026-12-12,21:07,CUST-1187,JET+ Member,Pancake Palace,Breakfast,Portland,Delivered,1,68.89,3.75,3.75,2.82,7.58,5.65,82.12,Credit Card,63,DRV-226,2,
ORD-100975,2026-12-13,00:51,CUST-1384,JET+ Member,Mama Rosa's Pizzeria,Italian,Portland,Delivered,4,69.48,5.28,5.28,3.47,7.64,10.87,87.99,Google Pay,38,DRV-280,2,
ORD-100976,2026-12-13,11:25,CUST-1369,JET+ Member,Slice of Napoli,Italian,Tigard,Delivered,5,19.24,7.05,7.05,5.47,2.12,4.71,26.07,Google Pay,63,DRV-277,5,NEWUSER
ORD-100977,2026-12-14,19:49,CUST-1049,JET+ Member,Olive & Vine,Mediterranean,Gresham,Cancelled by Customer,4,33.56,7.47,7.47,4.27,3.69,3.41,40.66,Gift Card,,DRV-295,,SAVE10
ORD-100978,2026-12-15,21:47,CUST-1268,JET+ Member,Curry Corner,Indian,Tigard,Delivered,7,67.69,2.34,2.34,1.5,7.45,9.13,84.27,Debit Card,37,DRV-284,2,SAVE10
ORD-100979,2026-12-15,23:29,CUST-1364,Non-Member,Sunrise Skillet,Breakfast,Lake Oswego,Delivered,4,73.17,6.87,0.0,4.17,8.05,2.8,90.89,PayPal,57,DRV-246,4,
ORD-100980,2026-12-16,00:08,CUST-1297,Non-Member,Golden Dragon,Chinese,Portland,Delivered,5,67.82,6.57,0.0,4.4,7.46,7.74,89.59,Apple Pay,31,DRV-264,5,FREEDEL
ORD-100981,2026-12-16,10:05,CUST-1294,Non-Member,Bao Down,Chinese,Lake Oswego,Cancelled by Restaurant,5,81.64,7.19,0.0,4.68,8.98,12.39,110.2,PayPal,,DRV-256,,SAVE10
ORD-100982,2026-12-16,11:33,CUST-1329,Non-Member,Sunrise Skillet,Breakfast,Gresham,Refunded,2,30.74,7.81,0.0,5.83,3.38,7.44,49.37,Debit Card,,DRV-214,,
ORD-100983,2026-12-16,14:29,CUST-1274,Non-Member,Thai Basil Kitchen,Thai,Lake Oswego,Delivered,7,19.6,3.18,0.0,2.41,2.16,4.88,29.82,Debit Card,23,DRV-210,5,
ORD-100984,2026-12-16,19:26,CUST-1385,JET+ Member,Pancake Palace,Breakfast,Gresham,Delivered,5,69.09,7.19,7.19,4.16,7.6,12.65,89.34,Debit Card,43,DRV-255,5,SAVE10
ORD-100985,2026-12-18,14:38,CUST-1078,JET+ Member,Casa de Tacos,Mexican,Beaverton,Delivered,4,68.16,7.34,7.34,5.04,7.5,1.8,77.46,PayPal,48,DRV-285,3,SUMMER26
ORD-100986,2026-12-19,00:32,CUST-1181,Non-Member,Pitmaster's Porch,BBQ,Hillsboro,Delivered,7,53.5,3.4,0.0,2.49,5.88,12.7,75.48,Debit Card,61,DRV-272,4,NEWUSER
ORD-100987,2026-12-23,08:27,CUST-1174,Non-Member,Wok This Way,Asian Fusion,Gresham,Delivered,4,36.8,3.49,0.0,2.38,4.05,3.45,47.79,PayPal,73,DRV-217,5,NEWUSER
ORD-100988,2026-12-23,10:55,CUST-1041,JET+ Member,Olive & Vine,Mediterranean,Portland,Delivered Late,2,16.74,2.32,2.32,1.61,1.84,0.09,18.67,Credit Card,66,DRV-251,4,
ORD-100989,2026-12-24,02:01,CUST-1367,Non-Member,Lucky Panda Wok,Chinese,Gresham,Refunded,4,80.82,5.04,0.0,3.37,8.89,7.04,101.79,PayPal,,DRV-243,,SUMMER26
ORD-100990,2026-12-24,13:36,CUST-1134,Non-Member,Stars & Stripes Diner,American,Hillsboro,Delivered,7,54.32,5.75,0.0,3.67,5.98,9.23,75.28,PayPal,61,DRV-200,5,
ORD-100991,2026-12-26,08:21,CUST-1182,JET+ Member,Smoky Joe's BBQ,BBQ,Hillsboro,Delivered,2,36.59,5.63,5.63,4.02,4.02,7.59,48.2,Debit Card,19,DRV-291,1,
ORD-100992,2026-12-26,17:20,CUST-1366,Non-Member,Wok This Way,Asian Fusion,Lake Oswego,Delivered,3,83.29,3.79,0.0,2.25,9.16,4.57,100.81,Google Pay,45,DRV-287,5,
ORD-100993,2026-12-28,17:17,CUST-1247,Non-Member,Pho Saigon,Vietnamese,Gresham,Delivered,3,16.3,3.2,0.0,2.2,1.79,0.24,21.53,Debit Card,60,DRV-284,4,
ORD-100994,2026-12-28,18:51,CUST-1349,Non-Member,Casa de Tacos,Mexican,Gresham,Delivered,5,76.96,3.88,0.0,2.52,8.47,5.16,94.47,Apple Pay,52,DRV-293,5,SUMMER26
ORD-100995,2026-12-28,21:09,CUST-1000,JET+ Member,Taj Spice Kitchen,Indian,Lake Oswego,Refunded,4,50.3,3.16,3.16,2.31,5.53,12.1,67.93,PayPal,,DRV-264,,
ORD-100996,2026-12-29,03:51,CUST-1220,Non-Member,Trattoria Bella,Italian,Gresham,Cancelled by Restaurant,3,30.79,5.01,0.0,2.95,3.39,2.71,41.9,Apple Pay,,DRV-248,,NEWUSER
ORD-100997,2026-12-29,07:53,CUST-1154,Non-Member,Olive & Vine,Mediterranean,Beaverton,Delivered,1,21.62,7.17,0.0,3.94,2.38,0.3,31.47,Credit Card,38,DRV-268,4,SUMMER26
ORD-100998,2026-12-30,06:59,CUST-1330,JET+ Member,Olive & Vine,Mediterranean,Tigard,Delivered,3,54.24,2.84,2.84,2.25,5.97,12.24,72.45,Apple Pay,70,DRV-282,5,NEWUSER
ORD-100999,2026-12-31,02:26,CUST-1239,Non-Member,El Pollo Feliz,Mexican,Lake Oswego,Delivered,4,25.45,7.07,0.0,4.91,2.8,2.56,37.88,PayPal,32,DRV-243,4,
